target,source,anchor_pin_val,pin_value,alpha_full,train_nll_mean,test_nll_mean,lam_u_mean,mean_baseline_train,mean_hawkes_train,mean_baseline_test,mean_hawkes_test,converged
to_cart,to_ord,0.0,0.03,"[0.015560773390713252, 0.05974533521372734, 0.03]",0.8308652913110727,0.9878151118565446,0.7628723696855246,0.2868567869421702,0.08825001322168557,0.33994821515106005,0.10313276592890588,True
to_cart,to_ord,0.0,0.04,"[0.015416131922967511, 0.05816061011131906, 0.04]",0.8311288237944677,0.9879639268071821,0.7623454834874829,0.28664124815823744,0.0887635180033782,0.33971712679114596,0.10390515490043155,True
to_cart,to_ord,0.0,0.05,"[0.015271526041388808, 0.056640736214246645, 0.05]",0.8314158711333909,0.9880695209356938,0.7614905529137351,0.28629489006491443,0.08932561443792846,0.33933783613400337,0.10473525577621733,True
to_cart,to_ord,0.0,0.06,"[0.015138604056962187, 0.05498106228405362, 0.06]",0.8317234511026576,0.9883119610124167,0.7614661087596927,0.28627997497378876,0.08981124533432443,0.3393291282682474,0.1054729411289424,True
to_cart,to_ord,0.0,0.07,"[0.015058391217397252, 0.05318685159866745, 0.07]",0.8320463861428634,0.988743964872607,0.7610307513018846,0.2861060426196381,0.09032301116764524,0.339140945517352,0.10623449456221244,True
to_cart,to_ord,0.0,0.08,"[0.014931271423687793, 0.05172217468202326, 0.08]",0.832392424272668,0.9890163628852583,0.7608258238631346,0.2860143576479482,0.09096844590780899,0.33905190344122765,0.10716120375444324,True
to_cart,to_ord,0.0,0.09,"[0.014778937490149316, 0.04991484379924807, 0.09]",0.8327523351036715,0.9895424586031754,0.7620454850037002,0.2864737486838143,0.0912969505874947,0.3396032585287005,0.10771489829156297,True
to_cart,to_ord,0.0,0.1,"[0.014666264484699012, 0.048411295379122914, 0.1]",0.8331359487236786,0.9898580497101088,0.7618778872584304,0.286404663814635,0.09194805485468689,0.3395294398121877,0.10864637520130589,True
to_ord,searches,0.00534843770241596,0.0,"[0.0, 0.012801369463674545, 0.01880227930518947]",0.31411598841717786,0.40513615848191575,0.848907095450045,0.0875960615004079,0.01342311218656682,0.10904471114573895,0.016212285923740823,True
to_ord,searches,0.00534843770241596,0.01,"[0.01, 0.0017291739827828847, 0.01103615281831726]",0.31386117318795526,0.4007962620017345,0.7266778785790583,0.07493295561356918,0.027601610256582292,0.09338692961060845,0.03158131124324238,True
to_ord,searches,0.00534843770241596,0.02,"[0.02, 0.0, 0.0]",0.3180014796480976,0.40303105523689137,0.6521256239565282,0.06714861354158576,0.04809904256015355,0.08366056911668719,0.05440922828123732,True
to_ord,searches,0.00534843770241596,0.03,"[0.03, 0.0, 0.0]",0.3257628735145845,0.4080983670804518,0.5604599694926515,0.05764214229831332,0.07214856384023033,0.07188121275700039,0.08161384242185599,True
to_ord,searches,0.00534843770241596,0.04,"[0.04, 0.0, 0.0]",0.33583969137087955,0.41657159040210945,0.49160256330215124,0.05050327185276282,0.0961980851203071,0.0630304990246565,0.10881845656247464,True
to_ord,searches,0.00534843770241596,0.05,"[0.05, 0.0, 0.0]",0.347627482271723,0.42737055561844894,0.437818202023246,0.044920515279009005,0.12024760640038389,0.056117963025595366,0.1360230707030933,True
to_ord,searches,0.00534843770241596,0.06,"[0.06, 0.0, 0.0]",0.36074214431812773,0.44000992808136347,0.3947901706864225,0.040452209819336934,0.14429712768046066,0.05059070499867048,0.16322768484371197,True
to_ord,searches,0.00534843770241596,0.07,"[0.07, 0.0, 0.0]",0.37492225415917413,0.45416690211956456,0.3599610740089604,0.036837887266440376,0.16834664896053744,0.046117948886464456,0.19043229898433067,True
to_ord,searches,0.00534843770241596,0.08,"[0.08, 0.0, 0.0]",0.3899800651643917,0.4694483710660675,0.3311108634086018,0.033841125354959894,0.1923961702406142,0.04241355868222594,0.2176369131249493,True
to_ord,searches,0.00534843770241596,0.09,"[0.09, 0.0, 0.0]",0.40577419445076884,0.4858035849278337,0.307003323957552,0.03133666004620066,0.21644569152069099,0.039319083283652675,0.24484152726556796,True
to_ord,searches,0.00534843770241596,0.1,"[0.1, 0.0, 0.0]",0.422193852508839,0.5029520588376746,0.28630175371716315,0.029187126775743522,0.24049521280076777,0.03666456174216605,0.2720461414061866,True
to_ord,to_cart,0.00539009875020842,0.0,"[0.006720581935171266, 0.0, 0.025881624899251315]",0.31393138775203416,0.40098418053539675,0.7512873365799764,0.07751830298524517,0.021459794040702702,0.0966207745092764,0.024944448900281226,True
to_ord,to_cart,0.00539009875020842,0.01,"[0.005221667221861885, 0.01, 0.013796469588868538]",0.3137530346726271,0.4009358749954221,0.7413364941218632,0.07648274826330853,0.02286113682431891,0.09534291548788068,0.026640451972211723,True
