user_id,ll_personalized_poisson,ll_experimental_1_hawkes,test_purchases
599512,-27.42516314886523,-26.616697988504807,8.0
599615,-27.02890697360809,-25.169767765135873,6.0
599695,-4.984607418197858,-5.1962301804512325,1.0
599984,-17.152500814470358,-16.76935266142724,4.0
600013,-1.177625112814377,-1.057071434991516,0.0
600060,-3.1126640042205755,-7.25167308663133,0.0
600097,-2.088772687414786,-1.8438074626084873,0.0
600131,-2.7093336165515605,-2.3391913184047746,0.0
600288,-12.218851542035122,-12.117644637410432,3.0
600294,-19.02907658483174,-18.604585146875227,6.0
600296,-8.163089851417514,-7.083475373682251,0.0
600521,-2.6962044038150594,-2.4906997447498314,0.0
600735,-8.632749572003034,-8.863392854147074,2.0
600953,-35.28823089381919,-32.80431905409317,10.0
601085,-3.303636120215332,-2.765044880526496,0.0
601204,-8.597033136181164,-8.489973480755868,2.0
601243,-36.83366914375997,-36.8673988654514,17.0
601274,-3.911067836615605,-3.325176996340314,0.0
601432,-0.8739092546142408,-0.7453512113371514,0.0
601467,-18.073643810049052,-18.467425743097053,5.0
601585,-13.092022106801558,-12.194625662036103,2.0
601712,-30.21178722186845,-29.872529662881366,9.0
601737,-5.305490028450277,-5.402361302285104,1.0
601933,-5.505900602197674,-5.609200903998928,1.0
602055,-1.177625112814377,-1.3876952977856944,0.0
602068,-7.312806504688255,-7.080907655767284,1.0
602082,-8.43490610120216,-8.590314632542395,2.0
602130,-27.11718643919807,-23.837725516395516,5.0
602166,-8.550664982762838,-8.984871213497067,2.0
602207,-74.76143944340137,-78.7825148999971,17.0
602339,-2.088772687414786,-1.7508124476552647,0.0
602388,-24.63262247665275,-25.19756679627185,7.0
602392,-26.264063110494796,-26.273931499540087,7.0
602449,-0.5701933964141045,-0.636972176086319,0.0
602459,-11.708008045851582,-11.585391280405123,3.0
602518,-21.1082344063982,-20.700828421464184,5.0
602599,-8.39632774098622,-8.598468591217564,2.0
602686,-31.763067273340713,-31.756566659453295,11.0
602840,-28.88844835225413,-28.022495643653603,8.0
602908,-10.900896500133864,-10.271750604721436,2.0
603094,-9.499563686755023,-9.400776896056206,2.0
603185,-5.518094648306305,-5.862635232975028,1.0
603216,-5.969895430674639,-5.942733314813616,1.0
603218,-36.60410642423815,-35.0662342887843,11.0
603221,-17.469674610238833,-17.820120559571933,5.0
603241,-9.933062623499861,-9.577836651818656,2.0
603338,-12.526358822902864,-11.634707425959373,2.0
603355,-17.848364592534,-17.853932233525608,5.0
603404,-11.760418389963085,-11.647201700762254,3.0
603620,-23.084898006456662,-22.448395888637748,6.0
603834,-47.09755938755833,-47.47897063798155,22.0
603868,-58.031690692255026,-53.25910861807196,19.0
603878,-5.885423326654198,-5.97485479882026,1.0
603940,-10.054711509942573,-9.40154605252124,1.0
604151,-36.58700065520746,-37.21547543460147,14.0
604206,-21.60874655987438,-20.32036385971259,6.0
604284,-19.48171317967829,-18.770876837151963,6.0
604422,-8.75116168399847,-8.920154125901789,2.0
604427,-9.6211597076034,-8.998364764947159,2.0
604457,-56.7034398928073,-56.272456530883105,16.0
604510,-3.6997985615320172,-3.5191371839837173,1.0
604674,-10.667790836798178,-9.337927360696476,1.0
604703,-43.848941069257826,-44.10558906105216,16.0
604782,-67.91313082140249,-63.94110956964421,22.0
604788,-32.548142158836875,-33.0736836535912,13.0
604884,-78.21162180944992,-77.89635982799085,46.0
604949,-27.857027464359728,-27.94591864058276,10.0
604986,-81.83730640857084,-76.586089231922,30.0
604990,-5.0244584784860375,-5.147901155239059,1.0
605047,-5.0042138182440565,-4.863220110761177,1.0
605063,-11.715558493154942,-11.77610967770847,3.0
605088,-1.177625112814377,-1.3669450898412379,0.0
605143,-4.929945904905384,-5.038888305502772,1.0
605257,-17.53728839068371,-17.701578467349478,5.0
605377,-1.973845814592457,-1.6380672340664304,0.0
605395,-8.43397813318575,-8.305324284215926,2.0
605404,-6.9037551515131845,-5.957675732734572,1.0
605438,-1.8911596546318992,-1.5799698444443904,0.0
605484,-23.939679740014988,-23.35755913399594,7.0
605674,-34.91876812404786,-34.07983963373251,12.0
605741,-148.60062749974526,-144.84339239966704,146.0
605857,-31.93152367260719,-32.20401418599724,11.0
605889,-29.51527209918388,-28.764775744079742,7.0
605960,-4.989319647917328,-5.211671747909373,1.0
606012,-71.47537474898147,-66.28591915624926,19.0
606055,-30.70013880061142,-30.019829682145392,9.0
606070,-38.14699920157876,-37.212800874373045,16.0
606147,-17.190754931902788,-16.75170452790967,4.0
606186,-6.33916508780498,-6.4670588076929425,1.0
606365,-45.966693005038294,-46.10306509191872,13.0
606460,-5.86632552570359,-5.60653605384396,1.0
606543,-14.370295195997784,-14.665085456337158,4.0
606635,-46.05716271184329,-45.658643019475456,13.0
606648,-17.763098654579917,-16.83699311449359,4.0
606696,-22.88022207463054,-22.79881850660314,7.0
606701,-4.95994270099938,-5.2654427382135225,1.0
606840,-30.908170739455517,-29.955107093858356,7.0
606893,-52.74587885147738,-52.133451432509915,24.0
606974,-8.350909343445833,-8.299037017094454,2.0
607069,-2.4041388088666906,-2.028000257023785,0.0
607108,-39.19194127800835,-34.56059064695508,9.0
607312,-20.814460590472414,-18.13498199752111,2.0
607361,-65.1236459414396,-57.753582020611596,12.0
607412,-30.344415346597163,-30.54925672861181,11.0
607527,-30.665869048743218,-28.038433811555617,7.0
607683,-6.237483711470633,-6.101307431899392,1.0
607711,-9.587048055641272,-9.79931390601906,2.0
607780,-27.815597497895027,-27.725500287944204,7.0
607874,-68.3821040468898,-66.81071827433858,13.0
607885,-5.145139153121103,-7.761726058312534,1.0
608099,-19.02103368082655,-18.18294782893774,6.0
608219,-6.0157818461807215,-6.261115088270992,1.0
608236,-11.624758708717124,-11.867139932072316,3.0
608253,-62.11638988113522,-61.82570046481623,33.0
608331,-44.08553629534569,-43.864695567329534,18.0
608341,-0.8739092546142408,-0.8826921670679645,0.0
608355,-47.156588368360914,-46.34433433114035,19.0
608361,-43.4399594988028,-42.26874366879166,16.0
608406,-1.177625112814377,-1.025768342286418,0.0
608458,-57.257482598412906,-57.487776584905205,14.0
608534,-24.91607636334479,-24.925830657572124,7.0
608826,-12.779040843249417,-10.89643675106915,3.0
608903,-133.38634899308843,-84.22465896480468,39.0
609001,-1.177625112814377,-1.4489770466543264,0.0
609053,-31.43517761428212,-29.83710533175693,8.0
609059,-34.713137148920275,-34.18097851745488,13.0
609065,-14.608956752698898,-14.633252283569309,4.0
609066,-1.1944052231888247,-1.5502985600341628,0.0
609167,-10.592816717018605,-10.235936594047136,0.0
609260,-24.52806204116129,-23.203547814403134,7.0
609292,-2.3924885456149223,-2.109897854584148,0.0
609429,-42.99638945676419,-42.09647491683268,9.0
609443,-13.725659499485012,-14.047965715365137,3.0
609554,-1.177625112814377,-1.1795685372324454,0.0
609557,-6.644152871465259,-6.476442916535878,1.0
609587,-6.533003509205173,-6.26833098099987,1.0
609663,-8.642114736442153,-9.117922954729467,2.0
609818,-39.855370479804705,-38.91266290309337,13.0
609853,-33.40997299955867,-27.707446043451185,8.0
609902,-66.30950772640449,-66.8544474957753,27.0
609935,-11.69914104400566,-12.156145127321565,3.0
610007,-6.680964097267576,-6.181092882266479,1.0
610008,-32.35818258309665,-30.386134385513746,9.0
610305,-19.05134541209235,-18.596898419309884,5.0
610307,-2.3924885456149223,-2.19051179363793,0.0
610343,-1.4813409710145136,-1.2499959076567855,0.0
610439,-133.57494379738122,-133.9264617288051,63.0
610556,-9.708261839668568,-10.089044845386942,2.0
610587,-36.748237232726154,-37.21156929584241,14.0
610595,-11.357916833876956,-11.550479366478577,3.0
610673,-1.177625112814377,-1.7372271558903214,0.0
610940,-25.492554881827157,-25.0900695373302,7.0
611086,-5.733362985816423,-5.251370211272407,0.0
611106,-79.54901113293909,-81.19686736415643,32.0
611221,-12.65564096944677,-12.937795515787535,3.0
611426,-11.863130910309462,-11.438705356989074,3.0
611472,-29.645357114829768,-30.35787746808064,10.0
611604,-4.991167307448308,-4.979957597122347,1.0
611613,-4.96184246122413,-5.033439898657274,1.0
611694,-8.56278504303142,-8.319687949927683,2.0
611955,-16.857710743202603,-16.784643979493016,5.0
611961,-42.656371468775475,-43.09507270182724,18.0
611964,-91.95850619344127,-91.94141839461702,41.0
611990,-12.263733344064168,-12.147548312947777,3.0
612074,-40.66350618533453,-33.62999111837921,8.0
612078,-1.4813409710145136,-1.3242415376265848,0.0
612106,-0.9067527274760621,-0.8026442476029982,0.0
612224,-15.389183245977978,-16.20683520319859,4.0
612242,-74.17898000993843,-69.84706611576657,32.0
612378,-2.8321990775384047,-2.958025584824112,0.0
612508,-70.35441538326346,-70.6448635464462,38.0
612605,-115.75390785346171,-116.40250779091416,93.0
612635,-17.42967542353546,-16.79656382435532,5.0
612859,-13.795142779439313,-13.428572627060866,3.0
612912,-41.932076430981176,-43.29529356689642,12.0
613023,-53.250787717390466,-53.53184061564913,23.0
613223,-5.058335470334234,-5.177434084874799,1.0
613260,-5.265420212447787,-5.476945437010297,1.0
613262,-4.804173951446542,-4.722835654955133,1.0
613269,-80.25399591833526,-80.23909301327639,33.0
613324,-20.412832835340883,-20.13359996045845,5.0
613434,-6.778966087601439,-6.428179832149311,1.0
613447,-13.7920857339066,-14.239009817902351,3.0
613519,-6.483322642428574,-6.265345139570678,1.0
613757,-2.3924885456149223,-1.976603174162978,0.0
613765,-28.545834232351257,-27.73005892282384,5.0
613848,-1.7850568292146498,-1.9681610680625468,0.0
613924,-9.538071064503619,-9.304875424315679,2.0
613992,-1.4391055835406474,-1.4468012252518079,0.0
614021,-12.356893209066309,-12.692413325494801,3.0
614201,-27.735907437321497,-27.65762839064554,10.0
614560,-9.664533145925802,-9.890805313297204,2.0
614568,-47.24744201830119,-46.38512510184337,14.0
614701,-3.303636120215332,-2.925711105708486,0.0
614720,-55.76184920052427,-56.74227147572754,23.0
614731,-9.396568355783074,-8.387634172893392,1.0
614753,-11.52422755795122,-11.526985681409542,3.0
614828,-11.936191292456405,-11.494458584745582,3.0
615056,-15.162440751756797,-15.459590912098449,4.0
615063,-8.498797558820927,-7.93373468339831,2.0
615086,-24.237481658108052,-24.460576652367138,7.0
615193,-21.635074846102725,-16.353603965964624,4.0
615204,-5.095613776606004,-5.07366761738317,1.0
615263,-2.6962044038150594,-2.270914561822465,0.0
615332,-18.680437011167392,-14.740179292113433,4.0
615395,-34.89863532773632,-35.17011592062978,13.0
615435,-9.22832966559757,-9.410184943547948,2.0
615438,-59.24006133010189,-58.36564916221201,25.0
615519,-23.85490509747881,-24.007927011487944,7.0
615589,-8.744505348689724,-8.57667976980572,2.0
615631,-1.7850568292146498,-1.643936367565481,0.0
615743,-23.035599451575493,-22.340338953432454,6.0
615767,-48.019008666313134,-48.1926745090234,21.0
615855,-22.696353574672084,-23.87175485816888,5.0
616048,-19.34416106190919,-19.3759950830583,5.0
616119,-37.81225639211816,-36.75696745725934,15.0
616202,-177.9434334858847,-124.0832473756889,40.0
616623,-54.037277513208544,-52.91050039775217,18.0
616652,-9.784173133049475,-10.432805930498263,2.0
616729,-3.607351978415468,-3.5347767452229006,0.0
616769,-38.49130457042022,-38.77393106540495,16.0
616798,-8.577345875899038,-8.846678185557954,2.0
617004,-12.240060265460226,-12.154400730869414,3.0
617282,-16.66693806363632,-15.786251913868645,4.0
617313,-1.177625112814377,-1.0320810579538164,0.0
617321,-12.683216674218869,-12.31830608622048,3.0
617351,-2.3924885456149223,-2.0189135605414315,0.0
617362,-16.710398024130345,-17.0007412640651,4.0
617381,-1.8101606536822767,-1.501384004018585,0.0
617426,-16.988421281576656,-15.41947785925756,4.0
617497,-48.64702196525809,-46.420195241443764,20.0
617563,-47.65302642971044,-46.940056115389346,18.0
617588,-27.406265004719785,-24.342857645986015,5.0
617705,-12.55657213293365,-12.3350585870581,3.0
617853,-0.8739092546142408,-1.1279701776797089,0.0
617864,-106.34279166873266,-104.18892267904704,65.0
617967,-2.088772687414786,-1.824539567909798,0.0
618001,-16.169619073439513,-16.16479979067858,4.0
618055,-1.9248669634771514,-1.777542114273329,0.0
618080,-17.165538313388325,-14.911584204044786,4.0
618082,-83.14890216562632,-72.18214669355658,27.0
618153,-12.824812468448288,-11.939845382972043,2.0
618207,-21.364170741252753,-21.155830241506344,5.0
618304,-29.365314583149768,-25.22206410587658,6.0
618325,-17.62211182684783,-17.982597767433205,5.0
618346,-41.19311553081158,-41.74071212862632,13.0
618500,-26.682306987450968,-22.616334634733793,6.0
618627,-8.80360099806679,-8.983772963125546,2.0
618636,-42.75905778971644,-40.20635769041044,13.0
618681,-5.010387054995299,-5.057728649802083,1.0
618700,-9.543550169764385,-9.004764611583326,2.0
618777,-10.97714739659757,-10.328487500860444,2.0
618778,-9.569931228857632,-7.888771671360151,2.0
618824,-28.475861921743924,-28.569987718655195,8.0
618885,-1.4813409710145136,-1.328966312336677,0.0
619024,-13.227790814193305,-13.291131189148706,3.0
619171,-10.289100858818468,-8.986373269665757,0.0
619189,-35.80092222553235,-31.825987583909697,8.0
619254,-29.10826474059955,-29.024782570548734,8.0
619798,-45.84361961665736,-41.32755474277154,9.0
619854,-8.152264296410577,-7.397374884361465,1.0
619910,-9.084066550813858,-9.221843364879849,2.0
620435,-17.627677042730493,-17.74934740830763,5.0
620575,-1.502448762216766,-2.1928955452217354,0.0
620697,-11.641178272022868,-11.831166504791675,3.0
620771,-8.533221325940934,-8.784851362498554,2.0
620781,-147.6818313126075,-146.22517275406568,86.0
620787,-0.9620982435415126,-1.1852428382757487,0.0
620821,-1.177625112814377,-1.1482765195499742,0.0
620852,-0.5701933964141045,-0.5387928820845175,0.0
620854,-23.585435652847593,-23.52745339827347,7.0
620865,-0.9538145604475403,-0.8980472519252912,0.0
621248,-22.000351875576335,-20.600505547235933,6.0
621283,-14.957143369825497,-15.183626591265142,4.0
621310,-10.4586369595093,-9.977977306043792,2.0
621362,-21.020854106053143,-20.308278173807444,5.0
621397,-1.177625112814377,-0.9735125220202804,0.0
621461,-8.436693329583209,-8.060201077137393,2.0
621479,-22.74523113091618,-22.235536451299065,6.0
621488,-25.183699387550018,-24.15781299714875,7.0
621736,-44.20930448205493,-43.83500921902894,18.0
621790,-15.1672386368214,-15.744124316319404,4.0
621878,-25.525545636168864,-26.525239562448053,6.0
621901,-18.28223907728607,-17.621786491353323,4.0
621923,-6.683354865086953,-6.861944880660701,1.0
622219,-32.23819131802211,-30.947483939652795,10.0
622346,-11.012924020970546,-10.305806749851994,2.0
622388,-12.570687109017864,-12.181816007733865,3.0
622451,-15.738385814512874,-14.762474366856313,3.0
622565,-27.28619749538933,-27.270287651961723,9.0
622603,-29.988327545368506,-29.982981525055333,9.0
622879,-3.607351978415468,-3.264108223754849,0.0
622953,-9.603292076773057,-9.520220246329131,2.0
623022,-4.980125260226596,-4.992221198582576,1.0
623121,-0.266477538213968,-0.23191590103912865,0.0
623232,-5.010196454677137,-5.141679685040226,1.0
623337,-15.72735655567043,-15.446235780813064,4.0
623390,-17.04544196027323,-17.589672655651494,4.0
623489,-20.08516215348624,-19.90062703403929,5.0
623680,-22.570142388276437,-21.742443038422035,7.0
623764,-14.161671677415951,-13.967371663714877,4.0
624052,-8.724927101752229,-8.334989585185356,2.0
624059,-4.880237460035042,-5.033666601345979,1.0
624071,-1.177625112814377,-1.7124368044832528,0.0
624113,-3.412617812689639,-2.957930065892146,0.0
624146,-12.220756752835873,-12.007876012893664,3.0
624349,-27.919130748522328,-27.28814475803788,10.0
624469,-9.287313476287448,-9.24646548906207,2.0
624593,-28.402124786731214,-27.616483621783853,9.0
624612,-12.744358795928626,-12.732691494114972,3.0
624648,-6.037078844016559,-5.03905778099857,0.0
624742,-24.079272501233675,-22.087269118926056,4.0
624753,-5.015908535641666,-5.348328067435514,1.0
624830,-43.7193607169647,-42.26901382019797,17.0
624912,-61.459358869262154,-61.8872325405531,34.0
624981,-14.642486335055727,-14.123969701183732,2.0
624990,-15.261688901433294,-15.29508610048605,4.0
625022,-1.788083297930967,-1.5108965099219986,0.0
625048,-48.53458048153318,-49.27786890987244,14.0
625054,-1.4813409710145136,-2.329983760156971,0.0
625132,-80.1757397183216,-80.47374554512133,32.0
625265,-19.821218951792186,-19.89701676206467,6.0
625284,-18.528779328253385,-18.859050073116858,5.0
625385,-1.923718112949924,-3.112138347245866,0.0
625443,-32.670307658868126,-33.849887050904044,9.0
625483,-55.87028141156831,-54.98285573361497,20.0
625690,-29.020264592099537,-27.259255921710334,10.0
625781,-7.198957867228473,-6.754712084874214,1.0
626074,-13.916664483479943,-10.719873054771876,3.0
626146,-11.956930531132755,-11.999807657022764,3.0
626155,-11.693043645527858,-11.692014014961279,3.0
626161,-47.298209746959,-45.72666500979115,15.0
626218,-45.23161416490396,-40.973917911792505,11.0
626317,-18.00470359350967,-16.183230430626672,5.0
626403,-26.063351275978377,-25.64448665797373,7.0
626451,-0.8739092546142408,-0.9292899022763565,0.0
626588,-5.553933834192686,-5.902522342736207,1.0
626665,-21.215542303648462,-21.257338271139204,6.0
626773,-17.152248735704262,-16.93115439620812,4.0
626797,-2.3924885456149223,-2.0184994350877234,0.0
626869,-9.377953284218059,-7.992759377521243,0.0
626967,-15.817743468303023,-16.09363343924757,4.0
627025,-5.477022986193391,-5.321231906571275,1.0
627253,-14.620679772389545,-14.343571157581936,3.0
627280,-2.3924885456149223,-2.0655247378635475,0.0
627452,-5.133425057296721,-5.132826869354621,1.0
627560,-29.759340396679008,-27.525745136999348,9.0
627664,-61.01451178033102,-62.54999539724368,30.0
627692,-8.57205225672256,-8.282427729372722,2.0
627767,-43.81888077600852,-43.30367997617703,14.0
627867,-36.63118488474949,-36.554326221018194,13.0
627913,-124.07000078386073,-126.801147186504,65.0
628021,-1.4813409710145136,-1.3902418155280087,0.0
628282,-54.15675940203808,-54.278017619856456,24.0
628444,-21.64420655458804,-20.073680773359857,6.0
628522,-44.63985845034322,-39.61043167687807,11.0
628633,-8.677791174649096,-9.057570462698187,2.0
628660,-15.668144041209715,-15.992527501277399,5.0
628670,-8.584089171311739,-8.648973162588641,2.0
628689,-20.658806357817724,-20.892192932040448,6.0
628694,-28.423516656839215,-28.818757196161215,8.0
628802,-2.9999202620151957,-2.644593229156085,0.0
628847,-28.19420729205879,-28.3022167770598,8.0
628966,-19.29437614686814,-19.085133768523864,6.0
629024,-19.827765675747045,-20.04297409484224,6.0
629054,-15.439360457937783,-15.812614618900785,4.0
629226,-8.588430239759736,-8.840239430799926,2.0
629272,-19.464561382101156,-16.97033759604195,4.0
629391,-53.53811155979242,-49.2829467480319,21.0
629409,-2.088772687414786,-1.8473047418721469,0.0
629468,-28.687919551258354,-28.274596825152663,8.0
629498,-9.605221387475325,-9.551165278241443,2.0
629507,-14.642218273134212,-15.474978919463389,3.0
629574,-25.496896828202942,-24.56333087786215,7.0
629644,-5.317186997502678,-5.360467547771124,1.0
629654,-0.917988629225791,-0.8917657016865734,0.0
629782,-6.440809408538681,-6.027129979794292,1.0
629822,-22.066270531933657,-19.682640833337462,3.0
630093,-7.884253064621207,-7.153056164177015,1.0
630201,-24.346676168325704,-24.98996864505937,7.0
630270,-21.45569301892611,-21.672621381209787,6.0
630644,-14.21800915429333,-13.945466711720078,4.0
630951,-12.261347721603737,-12.060630546222283,3.0
631050,-56.28213159396499,-55.99506553959936,31.0
631051,-5.304520851980657,-5.715560516207644,1.0
631117,-18.88983935583691,-20.582039033548362,5.0
631169,-22.047603681655524,-21.813508706589246,6.0
631179,-4.040087733694467,-3.4180227794631453,0.0
631297,-1.177625112814377,-1.0023193009865499,0.0
631344,-5.988400958606176,-5.748417376150353,1.0
631445,-50.61342408011807,-50.55220708419735,21.0
631639,-26.70379455732856,-27.27722013707897,9.0
631694,-4.518499553015877,-3.874119977922605,0.0
631706,-3.911067836615605,-3.4773863462397423,0.0
631748,-8.719330865036834,-8.423830472721278,2.0
631785,-18.579900617664325,-18.007849751713007,5.0
631819,-33.403455195808434,-34.10705529666713,12.0
631834,-2.088772687414786,-2.0893485472459874,0.0
631865,-15.448763147926261,-15.171694426398219,4.0
631908,-84.26616907058988,-78.73229723517757,29.0
632036,-22.93514531528544,-22.73291394032752,7.0
632165,-11.45992876654324,-11.787384568770577,3.0
632186,-4.926864120475541,-5.146713940546345,1.0
632373,-32.52585657559147,-34.128509627674795,8.0
632396,-22.048812935471265,-22.08682135258988,7.0
632417,-8.602750571686268,-8.693879348127492,2.0
632524,-40.72432580567674,-38.93612058672397,11.0
632598,-8.501417099776237,-8.314528571794453,2.0
632613,-8.591122000464702,-8.518499822851261,2.0
632642,-10.649171039932213,-11.128173638090814,2.0
632666,-16.174664156390925,-16.340890706500755,4.0
632700,-18.895699163919428,-18.91525721468658,6.0
632720,-4.92191217862391,-5.152818007784511,1.0
633021,-5.994255602701393,-6.009484382320939,1.0
633185,-33.84805642431849,-33.31659189362638,10.0
633277,-21.28474476287169,-22.170184260060832,5.0
633366,-33.880368992896805,-33.2625913285247,11.0
633434,-8.495345986040443,-8.096803924308459,2.0
633459,-27.2387350364263,-28.661213003738446,7.0
633463,-2.9999202620151957,-3.5985595023405543,0.0
633497,-31.43963544982164,-30.574127957193706,10.0
633757,-14.776510819635115,-15.376291776649563,3.0
633814,-2.3924885456149223,-1.982480357466436,0.0
633851,-52.91451785464132,-50.19033359436902,20.0
633907,-58.82130887351922,-59.78021821565682,33.0
634137,-42.40880786524466,-42.395687511250834,18.0
634181,-20.11649182924002,-18.18753783810497,5.0
634509,-2.4041388088666906,-2.038457924287652,0.0
634619,-34.84858722577461,-35.11655081620391,13.0
634629,-9.381872118683155,-9.337932881310962,2.0
634827,-19.19298788377935,-18.187327686176374,4.0
634925,-57.001729828537044,-57.794170904437905,26.0
634964,-8.582211978746706,-8.637550108661072,2.0
635065,-5.023820257376556,-5.144040405469419,1.0
635203,-23.59844147333659,-22.6592235567417,7.0
635355,-19.734449007483455,-19.67443237587891,6.0
635567,-8.976216178561213,-8.882898598903449,2.0
635639,-6.242641404493186,-5.976764701287178,1.0
635708,-1.7850568292146498,-1.605727660792573,0.0
635710,-4.822215411216014,-4.181247628300432,0.0
635827,-10.366877726339057,-9.593707204875813,2.0
635863,-104.1429240044472,-106.67214207595788,42.0
636037,-32.54446688576017,-32.304706451702536,12.0
636110,-9.48979851721549,-9.326874985477893,2.0
636176,-77.70675402885996,-64.94262826615665,14.0
636206,-26.084580136886384,-26.33578708007933,9.0
636256,-11.511757855251544,-11.214191715460311,2.0
636362,-9.857196621509592,-9.65193332342617,2.0
636544,-31.694052008969045,-29.304439941047573,7.0
636866,-1.177625112814377,-1.052304372712771,0.0
636884,-28.78194312568372,-24.267965518417554,1.0
636933,-1.177625112814377,-1.033375897824511,0.0
637103,-15.86106222129254,-15.997635442094806,4.0
637353,-42.74558143379457,-40.61642661341161,14.0
637456,-21.813889489537047,-21.6512091519993,7.0
637458,-24.540936241777064,-18.7054448552693,6.0
637489,-5.085267083782174,-5.337753035279464,1.0
637568,-5.009154747666586,-4.7263671043521915,1.0
637573,-8.502038336730344,-8.965988107555312,2.0
637634,-14.249434690078044,-14.55563590766974,4.0
637647,-13.183586841281262,-13.228950845062345,3.0
637674,-22.352913368448487,-21.943342863592193,7.0
637689,-3.607351978415468,-3.124886919620008,0.0
637744,-8.496593070958854,-8.795312274837086,2.0
637884,-23.78470165892967,-24.618993191360637,8.0
637961,-30.323853873682452,-29.942521389964256,9.0
637972,-15.377503544622712,-15.235914659538473,4.0
638118,-17.39083227281512,-17.158459877351827,5.0
638151,-5.843520376584919,-5.804701526315333,1.0
638168,-25.099708015422685,-24.4626361541121,8.0
638499,-43.35302325611588,-43.082009252464225,18.0
638508,-66.83715241127952,-63.218753942986254,29.0
638607,-9.731818134660832,-10.424119851402224,2.0
638704,-4.822215411216014,-4.15792316382749,0.0
638974,-2.6962044038150594,-2.617637011271084,0.0
639078,-8.990483766316466,-8.74131298388562,2.0
639239,-47.978583038342755,-46.69012789493747,18.0
639508,-0.8739092546142408,-1.1434437545895104,0.0
639924,-9.177842386031037,-8.521227234000307,1.0
639956,-22.912789023941905,-23.1616609823001,6.0
640018,-30.926196276542722,-31.55449315037827,11.0
640152,-9.50671013905083,-9.725589417101444,2.0
640439,-9.135491131993692,-9.507518941767357,2.0
640518,-18.602949367169785,-18.97850477563872,5.0
640608,-5.781123107906331,-6.014548853976537,1.0
640660,-0.8739092546142408,-0.9240581940018214,0.0
641013,-9.560762625085742,-9.495140387157477,2.0
641188,-25.87264498994803,-25.709070786247132,8.0
641499,-1.177625112814377,-1.0823053929597333,0.0
641591,-1.177625112814377,-1.2050433138729606,0.0
641619,-10.707766903038532,-10.06380486256334,2.0
642047,-21.371414297944717,-21.437846803971706,7.0
642291,-18.28822137358403,-18.52106477603488,5.0
642321,-14.07837655741834,-13.92020345479307,4.0
642390,-1.177625112814377,-1.2374548434751993,0.0
642396,-77.58876055622127,-66.76248867928565,27.0
642629,-22.404002109074405,-20.97280900005089,7.0
642632,-90.40405577799719,-92.56059037475181,29.0
642650,-1.177625112814377,-1.0989294825482818,0.0
642701,-10.074714352855713,-9.802232441341372,2.0
642705,-31.155403718914126,-28.017048844565448,9.0
642706,-69.2512000871282,-62.07449199573246,21.0
642825,-53.808233004559426,-53.26031996128432,24.0
642840,-23.666275469771932,-23.68611820023357,8.0
642937,-62.908752319789244,-54.76917782569477,15.0
643027,-11.38287209314921,-10.222703435841186,1.0
643028,-20.255930527433758,-20.98383843087427,6.0
643038,-14.002712446953753,-14.692977183126095,3.0
643358,-1.7850568292146498,-1.6916142235492557,0.0
643457,-8.894972187441683,-8.634294824456603,2.0
643501,-36.478219870773565,-35.69867126817832,11.0
643571,-20.679478826232632,-20.228234995329075,6.0
643776,-5.065435220786979,-5.215507682108891,1.0
643820,-14.271564544801755,-14.344727545372148,4.0
643899,-26.98928702946272,-27.46371167086168,9.0
643949,-12.099173411258997,-12.119918315594658,3.0
643963,-5.22016347365827,-5.3904686462197,1.0
644021,-41.905102312417725,-41.52941894707229,16.0
644118,-59.22023414235379,-45.39160985837287,14.0
644176,-2.3924885456149223,-2.135530256610282,0.0
644194,-41.7058294730018,-39.941038633681664,13.0
644206,-53.60103943627276,-53.70038784956286,24.0
644265,-6.099856817818513,-6.002373967888418,1.0
644376,-63.35010388352029,-60.50189540586708,19.0
644682,-6.644510560416832,-5.734376394079956,0.0
644853,-8.841428915924824,-8.802283294090481,2.0
644964,-2.9999202620151957,-2.640839755084835,0.0
645144,-30.036554146285866,-30.277414888349888,10.0
645162,-13.34120052227009,-13.548450303286684,3.0
645310,-5.68893634722781,-5.798179557315873,1.0
645373,-4.949639521574643,-5.346517232634872,1.0
645404,-26.431058592493375,-25.007274802013196,7.0
645524,-6.030415626437434,-5.99486147421241,1.0
645750,-59.18018703435731,-58.73946643151096,32.0
645793,-0.8739092546142408,-1.0914814051995865,0.0
645804,-8.648611597318887,-8.73089995396891,2.0
645818,-22.171338428755927,-21.433644975696964,7.0
645819,-10.758572665968966,-11.114880512632137,3.0
645846,-16.848275655816014,-17.248324544865174,3.0
645869,-5.399943043780918,-5.312470294349327,1.0
645874,-92.35311533234517,-74.50497091560158,17.0
645881,-3.607351978415468,-3.4640498736328302,0.0
646031,-6.1243069801113785,-5.097986856631797,0.0
646136,-3.1357418134493047,-2.679225710380815,0.0
646271,-5.490636588471568,-5.658724046005945,1.0
646323,-12.247582221375628,-11.832010181535669,3.0
646376,-0.9143578597416491,-0.8832854515690253,0.0
646403,-4.935928541338466,-5.14808700422584,1.0
646679,-12.34946130293039,-12.480438536371393,3.0
646746,-37.96036011684268,-38.642415918095,10.0
646816,-5.005369732719546,-5.042755764954517,1.0
646925,-15.028817144456687,-14.188318895438137,3.0
646958,-5.225645254083669,-5.377350456835,1.0
647213,-5.7389052637745595,-5.549883428900358,1.0
