user_id,ll_global_poisson,ll_rolling_poisson,ll_rolling_seasonal_poisson,ll_personalized_rolling_seasonal_poisson,test_purchases
222201,-59.76054324582267,-57.21619169215577,-56.86696862616649,-53.76269573173586,18.0
222465,-19.6895706950587,-19.64133792046387,-19.52816567397751,-19.559257423197227,6.0
222493,-30.128663932317508,-30.15380852695969,-30.01913171093259,-32.27729770452101,8.0
222607,-214.63295647182787,-207.0403869326712,-205.9656890166749,-197.88031944628335,48.0
222720,-21.481330164286753,-21.2494574037434,-21.324610791457292,-21.746546401504627,6.0
222726,-47.424330023677975,-45.39446854065407,-45.45908933862247,-42.169289795794576,16.0
222750,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.682849448291262,0.0
222788,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.8739092546142408,0.0
222789,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.4041388088666906,0.0
222838,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
222946,-24.45097194775103,-24.307980821319628,-24.063781186485723,-25.330401171272978,7.0
223037,-7.613950499977116,-8.776587973835383,-8.76233482428746,-4.982467603551886,1.0
223089,-39.49623392629688,-37.901524015377156,-38.13507458778513,-40.52231389174435,13.0
223266,-9.890445102881444,-10.767725974314152,-10.740122914547003,-9.545788297713765,2.0
223316,-18.51168838082248,-18.727475556886674,-18.6486520749469,-20.97857046299453,5.0
223370,-26.51905450377168,-25.70180228632399,-25.80987045137384,-26.8881722367227,9.0
223424,-15.136581489250043,-15.556160561855968,-15.536832522182749,-15.209706714929172,4.0
223467,-9.890445102881444,-10.68621281989011,-10.743070264903885,-8.502803316357033,2.0
223560,-44.93942337388997,-42.75410999976449,-42.71787684906745,-38.7779395531266,16.0
223867,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
223868,-12.860086886345716,-13.715721304241889,-13.679537768205977,-12.69881189159764,3.0
223958,-21.481330164286753,-21.59864108756055,-21.601075215453562,-26.51148550642456,6.0
224304,-7.613950499977116,-8.70301866112165,-8.780330703224998,-5.096579834821059,1.0
224369,-10.583592283441389,-11.571927236380576,-11.552726787887224,-9.578228094390477,2.0
224373,-7.613950499977116,-8.668521861054424,-8.724620458257274,-4.944753237521699,1.0
224430,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
224470,-22.244264517740575,-21.9502624800534,-22.264365286909044,-32.705644929424615,6.0
224482,-57.53283880708777,-54.79142390764774,-55.142565067963055,-61.487785496872945,17.0
224486,-7.613950499977116,-8.690013013439321,-8.701660923994345,-5.494954723367527,1.0
224592,-7.613950499977116,-8.70301866112165,-8.780330703224998,-6.539032887396298,1.0
224609,-7.613950499977117,-8.778457017908499,-8.774301325033871,-6.996065684873626,1.0
224668,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.8002119135247407,0.0
224742,-41.51113694683915,-39.8316010775486,-39.67390139031387,-50.20423622436997,13.0
224880,-12.860086886345716,-13.446004924095801,-13.39495449743613,-12.437030855143988,3.0
225038,-24.242559900867352,-23.423618114639147,-23.351726635220015,-24.85687087359338,8.0
225081,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
225268,-18.996423514498755,-19.05110357961842,-19.063849754757868,-20.924148736758198,6.0
225283,-46.117305688126194,-43.674088050684674,-43.53326510338948,-38.63860522029091,17.0
225290,-27.90534886489157,-27.10680809118907,-27.01020347658855,-26.691875964190242,9.0
225298,-10.583592283441389,-11.56514862947712,-11.708883650939715,-13.961996775636063,2.0
225456,-9.890445102881444,-10.79968605441208,-10.851855884223403,-9.63951701200413,2.0
225567,-14.4434343086901,-14.883395466077415,-14.921279388080936,-17.76680709953128,4.0
225585,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
225616,-15.829728669809988,-16.271808431209486,-16.16032584947737,-15.558953758010151,4.0
225626,-9.890445102881444,-10.803341699033782,-10.865608985518403,-8.672967097701884,2.0
225633,-37.9128865039525,-36.70696846086619,-36.49724759742449,-35.32760477734601,12.0
225668,-35.34870982859639,-33.9410193288433,-34.02639907884719,-32.99849852978146,11.0
225842,-21.481330164286753,-21.535749601636827,-21.517614056348755,-25.799810520338106,6.0
225847,-14.4434343086901,-14.938658113118226,-14.932817220917306,-14.374947108003216,4.0
225905,-52.26500130193841,-49.865291153580294,-49.946393403294216,-45.001305064607884,18.0
226057,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.8739092546142408,0.0
226080,-48.60221233791419,-46.32460576545441,-46.197830420087946,-40.90432995736659,17.0
226090,-19.89798274194237,-20.37233635903769,-20.15252008868488,-24.646112478979926,5.0
226129,-17.41307609215437,-17.644168764363535,-17.784523741100333,-17.943435463990653,5.0
226155,-58.139746347729385,-55.42682437237861,-55.278269530049805,-47.60011206805342,20.0
226168,-12.860086886345716,-13.387302335926162,-13.353568027672729,-12.264937356208053,3.0
226343,-7.613950499977116,-8.72808293194622,-8.7155246277978,-7.175951375925937,1.0
226374,-23.54941272030741,-23.11068413619128,-23.133614767397297,-23.302051137794493,8.0
226395,-7.613950499977117,-8.751625695516584,-8.716373691641301,-5.016211711870066,1.0
226413,-14.4434343086901,-15.011617583655013,-14.900135001922898,-14.716135601954738,4.0
226448,-18.996423514498755,-18.882265887925218,-18.853554146219786,-20.312472447611615,6.0
226674,-35.4279798541645,-33.87621067180605,-33.68908439089563,-35.74908931520226,12.0
226858,-7.613950499977116,-8.735989669294687,-8.813301711398035,-5.544900988561836,1.0
226962,-17.41307609215437,-17.633299115512784,-17.739629813722384,-19.032718306490086,5.0
227186,-31.973602937023955,-31.24661546484092,-31.163134542131434,-32.91548954805027,10.0
227258,-5.132169131800758,-6.411142748647082,-6.418971883375227,-1.7129900022382611,0.0
227321,-18.106223272714317,-18.323518371278166,-18.334239930317818,-18.93359521411385,5.0
227358,-34.45850958681196,-33.91124364434461,-33.77921703035586,-36.87248448404372,10.0
227599,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
227605,-7.613950499977116,-8.793177661276788,-8.78902196840216,-5.014592075292253,1.0
227829,-36.121127034724445,-34.95473706341858,-34.859225532757215,-34.79275961654441,12.0
227938,-28.79554910667601,-28.08764612735268,-28.206834746057673,-27.5018159708285,10.0
227940,-7.613950499977116,-8.777143674807684,-8.833242272010533,-5.058812378900626,1.0
228002,-16.719928911594426,-16.93252800327127,-16.89166203267817,-17.149152757754482,5.0
228241,-123.29260068721265,-117.32435328963604,-116.77854264456603,-89.72966760002853,34.0
228312,-31.765190890140282,-30.59644768599862,-30.82182235550824,-32.96646521099142,11.0
228352,-12.860086886345716,-13.485452152535801,-13.43440172587613,-12.80080686537075,3.0
228380,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.303636120215332,0.0
228410,-18.106223272714317,-18.20410751503787,-18.301706650526345,-19.514456319819626,5.0
228590,-17.41307609215437,-17.32400235164519,-17.34312652195864,-23.535534449365084,5.0
228695,-7.613950499977116,-8.71470472764116,-8.710549034766535,-4.93068181403096,1.0
228927,-24.9357070814273,-24.43594657909277,-24.35471577559395,-25.60123921223514,8.0
228995,-7.613950499977116,-8.73810728332096,-8.749755193875986,-6.0698123858650455,1.0
229245,-7.613950499977116,-8.771595615456189,-8.759037311307765,-5.102455179727965,1.0
229257,-15.136581489250043,-15.510000496954031,-15.476514140652876,-17.802386622089255,4.0
229339,-10.583592283441387,-11.46879466842597,-11.432788997385027,-11.006839319589341,2.0
229357,-9.890445102881444,-10.742439235299603,-10.7390423902359,-9.043731577203971,2.0
229408,-20.382717875618642,-20.26690929437897,-20.462571262247817,-21.92148956363965,6.0
229550,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.303636120215332,0.0
229610,-36.121127034724445,-35.07786089031347,-35.20315469417946,-33.7586029439689,12.0
229647,-5.337455897072789,-6.678133979996367,-6.689023042740466,-8.46680570961765,0.0
229668,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.6119787223246699,0.0
229832,-104.9880217270269,-97.9403951497055,-97.5730978858253,-66.07737864877141,37.0
230053,-19.6895706950587,-19.79146730564933,-19.680793845543242,-20.122782981195357,6.0
230383,-12.860086886345716,-13.487428262114163,-13.424585533381695,-12.212452359124187,3.0
230515,-22.65921247852297,-22.6242559042662,-22.654072166341475,-22.719960965598535,7.0
230576,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.7095224179834285,0.0
230768,-53.67299678183906,-52.06599515906772,-51.982050427368264,-52.43577793266181,15.0
230776,-10.583592283441389,-11.48907600703311,-11.407682936538446,-9.433184243041703,2.0
230824,-5.337455897072789,-6.678133979996367,-6.689023042740466,-5.12593126941615,0.0
230885,-12.16693970578577,-12.77806056390583,-12.694218980846003,-11.753305504863896,3.0
231153,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.911067836615605,0.0
231154,-19.6895706950587,-19.71444384054254,-19.560077826382233,-24.470488117353234,6.0
231239,-20.382717875618646,-20.443752747935246,-20.486918920229748,-20.583517566620838,6.0
231252,-7.613950499977116,-8.785202289513405,-8.772643985364983,-5.504243262528786,1.0
231260,-41.56431648231754,-39.65704909598869,-39.61004145955545,-35.81444832077813,15.0
231412,-7.613950499977116,-8.723175017660694,-8.708921868112771,-4.929054647377197,1.0
231463,-7.613950499977117,-8.74218098267505,-8.70692897879977,-5.622733163260569,1.0
231466,-73.98120703806103,-69.92088456379226,-70.00172397877209,-58.62240310643702,25.0
231645,-7.613950499977116,-8.72186269140262,-8.717706998527992,-4.937839777792419,1.0
231696,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
231702,-14.4434343086901,-14.853359815761054,-14.9586027147124,-17.023563300229533,4.0
231929,-15.136581489250045,-15.4843783440205,-15.34179945128773,-14.783929338373639,4.0
232104,-9.890445102881444,-10.732568863733107,-10.742526394316577,-8.70506453802285,2.0
232137,-14.4434343086901,-14.93254824596434,-15.03238130344484,-18.70104525793474,4.0
232187,-21.27291811740308,-20.93025754136501,-20.816149297290078,-21.501985066236458,7.0
232526,-9.890445102881444,-10.816275741853483,-10.878543028338102,-10.637242133923307,2.0
232667,-13.958699175013827,-14.48823133212753,-14.360697195013485,-13.419783719031374,3.0
232713,-14.4434343086901,-15.043817358214357,-15.099199729047031,-14.487504071927173,4.0
232762,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.088772687414786,0.0
232831,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.3924885456149223,0.0
233064,-5.337455897072789,-6.678133979996367,-6.689023042740466,-6.340794702216695,0.0
233146,-23.7839152572808,-23.661967295853337,-23.875456663998662,-27.71289514400101,6.0
233250,-7.613950499977116,-8.73986157851683,-8.751509489071854,-6.739139699967145,1.0
233376,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
233405,-17.41307609215437,-17.783196441847668,-17.632973785652027,-17.774807435697866,5.0
233507,-47.52530116802684,-45.937452848130974,-46.0167064262582,-64.82286101175866,14.0
233517,-7.613950499977117,-8.791694389773667,-8.803342300328692,-5.313604618000335,1.0
233607,-14.4434343086901,-14.893869806815239,-14.902352263217608,-14.403882935407257,4.0
233649,-16.719928911594426,-16.918114261673367,-16.94590519243154,-23.884905344387057,5.0
233675,-5.337455897072789,-6.678133979996367,-6.689023042740466,-4.518499553015877,0.0
233766,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
233881,-14.4434343086901,-14.842370009113777,-14.896783406990334,-17.222655888426715,4.0
233888,-3.2002850466284642,-3.1726206537914843,-3.132331277202987,-3.2340305779820566,1.0
234022,-15.136581489250043,-15.487799808067722,-15.428168905139287,-21.666148471898985,4.0
234024,-26.32200144254719,-26.04299658813012,-26.045253566245478,-26.513825995809622,8.0
234120,-43.564487998429264,-41.848505669082876,-41.89475034410906,-39.26346380591363,14.0
234126,-30.39025551467957,-29.988962554358935,-29.930672912492014,-29.84770884838333,9.0
234133,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.9999202620151957,0.0
234139,-17.41307609215437,-17.623560183615513,-17.579980836069005,-17.738892558959325,5.0
234358,-10.583592283441387,-11.58541777959039,-11.549412108549445,-13.802525233245795,2.0
234377,-46.32571773500987,-43.65812183339499,-43.993257840798414,-39.39852212312379,16.0
234456,-20.382717875618642,-20.433150849495263,-20.55574769365993,-20.997736829312043,6.0
234472,-16.719928911594426,-16.905275155190402,-16.88590202234734,-16.701069785015513,5.0
234473,-34.73483267360455,-33.265877058671045,-33.2291395632608,-54.50586862307594,12.0
234611,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
234643,-13.958699175013825,-14.547173160513282,-14.693690826633631,-14.730241415565544,3.0
234693,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
235100,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
235324,-124.84686593844452,-116.88308875954392,-117.14681172425658,-81.54944960398701,42.0
235393,-26.034319370095407,-25.55875770629713,-25.391982960151434,-25.30849017632996,8.0
235405,-15.829728669809988,-16.328762064426957,-16.259277191349558,-19.306934167776053,4.0
235426,-12.860086886345716,-13.484555872503341,-13.497721478680214,-12.556808002698105,3.0
235657,-12.166939705785772,-12.769340361775793,-12.778544225193599,-11.610561189957224,3.0
235720,-13.958699175013827,-14.565424920454076,-14.500887346322106,-13.233937177555317,3.0
235978,-16.719928911594426,-16.98929415445772,-16.956830795138416,-18.10064445736269,5.0
236014,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.3924885456149223,0.0
236100,-9.890445102881444,-10.761916084360049,-10.793087059844016,-10.55178616542922,2.0
236249,-26.51905450377168,-25.895541536216548,-25.70023488697983,-26.037828109733073,9.0
236373,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
236439,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
236499,-7.613950499977117,-8.775067714456771,-8.852379756560117,-11.203416289806498,1.0
236535,-9.890445102881444,-10.873521708295787,-10.925691538107111,-9.108267609224285,2.0
236584,-11.012505998897442,-11.205534714535068,-11.166204764662542,-16.651033207815743,3.0
236658,-20.382717875618642,-20.563800714751064,-20.4854430355001,-24.32288151550245,6.0
236716,-31.765190890140282,-30.82356904285767,-31.096601759391202,-30.021816496671338,11.0
236858,-9.890445102881444,-10.848857186649157,-10.788462970481854,-8.751001114188128,2.0
236934,-14.4434343086901,-14.931870326500974,-15.01441952572546,-14.664109244585674,4.0
237053,-5.337455897072789,-6.678133979996367,-6.689023042740466,-6.037078844016559,0.0
237181,-7.613950499977116,-8.737031403234766,-8.701779399359484,-6.460481583530785,1.0
237185,-30.128663932317508,-29.979349907230837,-29.79400347741435,-29.749058017748457,8.0
237302,-77.25326239840763,-72.233490643647,-72.14073362488183,-55.048398122265084,27.0
237350,-24.242559900867352,-23.634752042484546,-23.656202418864197,-24.065575982723487,8.0
237352,-4.637292403532676,-5.041440856651164,-5.024483147852346,-4.126568629339395,1.0
237454,-36.93205725094077,-35.74208995046985,-35.91817734908541,-40.34289798056792,12.0
237581,-7.613950499977116,-8.701232060573062,-8.778544102676408,-4.998676881940835,1.0
237624,-1.8475808874482729,-2.316246984509335,-2.3277850710698713,-0.9382811689615902,0.0
237731,-15.136581489250045,-15.64309519658543,-15.632813435869782,-15.49843998756396,4.0
237741,-46.117305688126194,-43.66722831224897,-43.50386509969864,-39.252132304020506,17.0
237794,-7.613950499977117,-8.791694389773667,-8.803342300328692,-5.028912407218785,1.0
238289,-14.4434343086901,-14.912696359127393,-14.896972600826317,-14.65521868666296,4.0
238657,-45.17392591086337,-43.40762228537168,-42.94957727923152,-41.86258044275696,14.0
238694,-18.996423514498755,-19.12757118022982,-19.06129884817377,-23.97170913914477,6.0
238733,-26.51905450377168,-25.81917287916894,-25.73223664413108,-26.350203892863302,9.0
238811,-12.654800121073686,-13.388751464406893,-13.41271915391024,-12.278200256200144,3.0
238812,-9.890445102881444,-10.785909694081305,-10.735612934587296,-8.46314491608958,2.0
239175,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
239182,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.19970354560459,0.0
239421,-16.235193777918152,-16.768143551998396,-16.782068005986194,-23.11369696901648,4.0
239423,-27.852169329413183,-27.956365579178946,-27.972566576599515,-32.26528487102059,7.0
239504,-20.382717875618642,-20.485955979875932,-20.72906140419555,-33.644114825497915,6.0
239529,-15.136581489250043,-15.585106465975771,-15.759006266278389,-15.127680621338177,4.0
239574,-51.571854121378465,-48.39536472680593,-48.20346961116458,-45.09919671673394,18.0
239581,-27.420613731215298,-26.9282801292767,-27.088986286457718,-27.168467730369848,8.0
239685,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.911067836615605,0.0
239862,-15.136581489250045,-15.716638321108766,-15.814991123762903,-16.340385563682254,4.0
240074,-5.337455897072789,-6.678133979996367,-6.689023042740466,-4.518499553015877,0.0
240113,-12.860086886345716,-13.63102814869941,-13.733095128171936,-12.739435187140375,3.0
240261,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.5701933964141045,0.0
240372,-17.41307609215437,-17.72958472511837,-17.80156219335344,-17.616729956021608,5.0
240407,-7.613950499977116,-8.735374969706536,-8.722816665558113,-5.514182849777911,1.0
240421,-15.136581489250043,-15.70274347476295,-15.776890062713642,-15.163329670434834,4.0
240578,-9.890445102881444,-10.77414982984092,-10.826319659652246,-8.851820966155499,2.0
240699,-41.969781590425704,-40.16636056714691,-40.063539509150914,-58.00882694427431,15.0
240706,-7.613950499977116,-8.701232060573062,-8.778544102676408,-7.727761872425162,1.0
240707,-9.890445102881444,-10.751603025571388,-10.71710986950703,-8.679648013213306,2.0
240717,-15.136581489250043,-15.536580001058061,-15.427596205706212,-21.896783318398953,4.0
240781,-5.337455897072789,-6.678133979996367,-6.689023042740466,-4.255815132581022,0.0
240858,-7.613950499977116,-8.701232060573062,-8.778544102676408,-12.222629504764296,1.0
240915,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
240930,-20.382717875618642,-20.339337901341796,-20.37257529511334,-21.83149359650517,6.0
241002,-7.613950499977116,-8.72186269140262,-8.717706998527992,-5.281347811616295,1.0
241115,-19.6895706950587,-19.7688970308905,-19.643932482331348,-21.516200630941878,6.0
241506,-16.719928911594426,-16.79978576557889,-16.79152862096303,-21.461914090603916,5.0
241535,-24.242559900867352,-23.677978206446415,-23.594001379832374,-25.452281129917658,8.0
241655,-7.613950499977116,-8.675695836001903,-8.753007878105251,-5.052845898334015,1.0
241695,-9.890445102881444,-10.809374732186638,-10.774881576122283,-8.50337193265157,2.0
241985,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.7850568292146498,0.0
241986,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.266477538213968,0.0
242024,-31.280455756464008,-30.380720946835357,-30.434063103569116,-29.723878131226655,10.0
242029,-10.583592283441389,-11.597415774981476,-11.609822533347424,-9.763139172624998,2.0
242078,-9.890445102881444,-10.79691814888456,-10.829569379194886,-10.182240450107727,2.0
242110,-18.51168838082248,-18.535091759281112,-18.59126562408653,-19.20635684422296,5.0
242254,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
242258,-12.860086886345716,-13.482174751927523,-13.47113414340095,-12.212014588980358,3.0
242401,-12.860086886345716,-13.446525961425975,-13.36437922376565,-14.05101279132439,3.0
242470,-114.28560029422036,-106.42882150238246,-106.85486161747528,-79.27611660051105,38.0
242681,-7.613950499977116,-8.684246607630737,-8.648994603755455,-9.923906487868575,1.0
242733,-12.16693970578577,-12.842447972948829,-12.918613892318405,-12.10246704150337,3.0
242841,-5.337455897072789,-6.678133979996367,-6.689023042740466,-5.733362985816423,0.0
243026,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
243174,-126.10659852129011,-118.80052211742752,-119.74442118086935,-89.71679612310413,38.0
243227,-24.242559900867356,-23.67228454706022,-23.694196646712328,-23.773678090624458,8.0
243235,-81.91858173422433,-77.4620094733727,-77.14809121283761,-101.42325347639853,25.0
243289,-34.04168549304461,-32.82220050671129,-33.03274501117532,-31.33747465279983,12.0
243392,-9.890445102881444,-10.793230659004857,-10.84709533421568,-15.696112159132184,2.0
243517,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
243658,-84.27642674957374,-78.66416886267245,-78.314120066015,-77.50880251749314,28.0
243783,-33.55695035936834,-32.37086886912927,-32.31089331271874,-34.91721911181419,11.0
243911,-10.583592283441389,-11.329062261501214,-11.309861813007862,-9.335363119511117,2.0
243952,-7.613950499977116,-8.745490397937019,-8.757138308492042,-5.100556176912241,1.0
244325,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.427794186612649,0.0
244335,-7.613950499977116,-8.709977803739584,-8.695724654191661,-5.002521919509315,1.0
244430,-46.150365792566134,-44.67682944969061,-44.41530271583238,-42.90380835744586,12.0
244807,-24.242559900867356,-23.809203389953474,-23.650648924658665,-24.216802042362282,8.0
244980,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.7850568292146498,0.0
245063,-19.6895706950587,-19.863836937504207,-19.733677138047348,-20.58095490260738,6.0
245155,-21.966065297963027,-21.6752943840206,-21.584852562839277,-23.952393687617313,7.0
245156,-31.765190890140282,-30.624248939312047,-30.49268861805934,-37.505625638116605,11.0
245266,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
245384,-16.719928911594426,-17.039453801016766,-16.998373239850526,-16.859166896827308,5.0
245705,-7.613950499977116,-8.701232060573062,-8.778544102676408,-5.195595468331828,1.0
245755,-63.64747431646005,-59.81678627756835,-59.75875164600003,-47.66558594102847,23.0
245788,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.4813409710145136,0.0
245805,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.088772687414786,0.0
245926,-76.97693931161503,-72.6069414691587,-72.31946781074703,-81.09831069914111,25.0
246188,-14.4434343086901,-14.936764821801109,-14.94503268763034,-25.10731336408038,4.0
246282,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.549904355232325,0.0
246442,-16.719928911594426,-17.014609094338933,-16.98214573501963,-17.239636460095937,5.0
246547,-15.136581489250043,-15.455959631333128,-15.538508830557616,-15.404135382251795,4.0
246679,-9.703498522521407,-9.69136677349819,-9.710488411670335,-9.711253134505077,3.0
246691,-5.337455897072789,-6.678133979996367,-6.689023042740466,-4.822215411216014,0.0
246865,-46.0641261526478,-44.25029636039297,-44.276333185017315,-42.76307612523543,15.0
247105,-131.25176376330984,-123.78409746384415,-123.80415715333683,-88.46028360324146,42.0
247228,-4.105735305440606,-5.116435509789926,-5.1318695746788885,-0.9034829822254479,0.0
247453,-7.613950499977116,-8.791201287208949,-8.802849197763972,-5.116713834995077,1.0
247521,-10.583592283441389,-11.592609577142891,-11.511216506648228,-9.425877969951928,2.0
247530,-25.628854261987243,-25.241552448985225,-25.110461117367734,-25.201585531069334,8.0
247648,-9.890445102881444,-10.816231016203313,-10.786933111036664,-8.54666616248981,2.0
247662,-9.890445102881444,-10.774678030965756,-10.771281185902053,-8.595708193749058,2.0
247899,-14.4434343086901,-14.769404169882167,-14.800580326011394,-14.46158252476112,4.0
247935,-18.51168838082248,-18.718418983746844,-18.614585346122862,-18.429753108791026,5.0
248104,-10.583592283441389,-11.47117906445602,-11.435173393415077,-27.098804783943994,2.0
248109,-9.890445102881444,-10.706201654061758,-10.66680629222181,-8.629344435928086,2.0
248294,-5.337455897072789,-6.678133979996367,-6.689023042740466,-3.607351978415468,0.0
248331,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
248499,-7.613950499977116,-8.777143674807684,-8.833242272010533,-5.946021613299749,1.0
248538,-5.337455897072789,-6.678133979996367,-6.689023042740466,-5.733362985816423,0.0
248569,-7.613950499977117,-8.749060970027587,-8.805159567230437,-5.148577435650637,1.0
248624,-12.860086886345716,-13.597296813033344,-13.562049989803324,-13.852675903849054,3.0
248649,-15.136581489250043,-15.618417728528334,-15.628380439757064,-15.001619327112405,4.0
248652,-39.2085518538451,-37.652831405845085,-37.51006321458381,-35.18586558202116,13.0
248773,-16.719928911594426,-16.793367710120886,-16.778402799630733,-19.108321187678364,5.0
249284,-9.890445102881444,-10.813168874694608,-10.823126405278076,-8.97644304455565,2.0
249300,-13.958699175013827,-14.649813359198204,-14.662978965375078,-13.45084579111757,3.0
249311,-192.34402457726623,-183.36240893448095,-182.7159338906194,-119.43409177953367,54.0
249316,-9.890445102881444,-10.7646128628113,-10.730119706746944,-8.468188651583597,2.0
249391,-105.45802535627263,-98.23539894575065,-98.28514138248482,-65.53450927783274,37.0
249493,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
249494,-9.890445102881444,-10.900245970793826,-10.872642911026677,-8.610711855863332,2.0
249507,-22.65921247852297,-22.356138324207127,-22.250696840576914,-25.32039228922457,7.0
249658,-29.89416139534412,-29.10549046116052,-29.32497583423791,-37.24599626425194,10.0
249672,-5.337455897072789,-6.678133979996367,-6.689023042740466,-0.8739092546142408,0.0
249729,-20.78818298372681,-20.663342845336135,-20.73782356537942,-21.034801570374793,6.0
249859,-24.9357070814273,-24.496928901347694,-24.756386651762696,-25.724165958552852,8.0
250005,-17.41307609215437,-17.554150736068344,-17.464608186897426,-19.165729869277786,5.0
250146,-50.90479743090824,-47.94517858127251,-47.592566673988614,-42.241568661227916,17.0
250382,-5.337455897072789,-6.678133979996367,-6.689023042740466,-2.6962044038150594,0.0
250399,-13.958699175013827,-14.712690204587362,-14.859207870707712,-14.22561301020233,3.0
250413,-7.613950499977116,-8.737031403234766,-8.701779399359484,-9.347064124599376,1.0
250432,-25.341172189535463,-24.900036722643843,-25.045661012616367,-25.03595331730186,8.0
250473,-31.07204370958034,-29.830554459861663,-29.840140361493713,-31.54295807531584,11.0
250507,-12.860086886345716,-13.388378216012356,-13.40154382218923,-12.716422026327427,3.0
250892,-7.613950499977116,-8.794052775377377,-8.779799625829455,-5.822713455963844,1.0
250898,-91.87832776441478,-85.65370366914995,-85.41786980788498,-64.46521281371848,32.0
250911,-18.51168838082248,-18.632540784139568,-18.5588018383983,-20.16405415172518,5.0
250995,-9.890445102881444,-10.734593259240302,-10.76576423472427,-8.525497286177416,2.0
251156,-9.890445102881444,-10.853421988294132,-10.86582874666008,-8.828366890366354,2.0
251191,-7.613950499977117,-8.749060970027587,-8.805159567230437,-5.222210932885856,1.0
251305,-9.890445102881444,-10.853421988294132,-10.86582874666008,-8.78049020996378,2.0
251638,-37.21973932339255,-35.622546456419805,-35.75736163281244,-48.63992066454309,12.0
251640,-60.80697455431134,-57.53783077669747,-58.12132893085906,-59.52033615493791,20.0
251725,-7.613950499977116,-8.73986157851683,-8.751509489071854,-4.977956362187367,1.0
251824,-14.443434308690097,-14.802631431916021,-14.784998237642304,-14.158237124997644,4.0
251841,-9.890445102881444,-10.775590170571462,-10.80824140088179,-8.63608222329047,2.0
251936,-34.04168549304461,-32.972618897866845,-32.9400581218004,-31.994049045740805,12.0
251940,-9.890445102881444,-10.835423101179922,-10.832026256116219,-8.570095200952874,2.0
251946,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
251950,-44.843341457014354,-42.71431318999715,-42.43816097960453,-63.081252567556774,13.0
252217,-15.136581489250043,-15.590680823461737,-15.75917078229351,-15.52427189871945,4.0
252309,-5.337455897072789,-6.678133979996367,-6.689023042740466,-1.177625112814377,0.0
252526,-7.613950499977116,-8.745490397937019,-8.757138308492042,-4.985493835142808,1.0
252615,-18.106223272714317,-18.39143358559615,-18.40121843182991,-18.175721185219313,5.0
