user_id,user_scale,train_days
144152,0.8310888474807143,207
144254,0.703715430572629,207
144399,0.06539902184158564,207
144412,0.8412300376221538,207
144454,0.8441197173669934,207
144458,0.6517694192007184,207
144572,0.491485889069736,207
144721,0.0,207
145139,0.0,207
145148,0.0,207
145195,0.5525014083832502,207
145256,0.7309251790866256,207
145396,0.8242152025923133,192
145537,0.5563217913731933,188
145588,0.8474115328863263,207
145653,0.5964593449607491,207
145698,0.5486293835565448,207
145745,0.10970856063067913,58
145802,0.8394459122791886,207
145931,0.0,207
146045,0.9194194572046399,207
146141,0.8054489130154252,207
146216,0.0,207
146274,0.4181051952764392,207
146325,0.6605753535404801,207
146380,0.792698091827333,207
146394,0.7082832138985395,207
146438,0.8080920949578285,179
146441,0.5548156052827835,207
146450,0.7729781838133931,207
146510,0.8680060552433133,207
146664,0.710575575940311,207
146716,0.7464033039286733,207
146831,0.6906561506912112,207
146855,0.8876201743260026,207
147015,0.5634946236386895,147
147089,0.8720967592671514,207
147225,0.8936859527602792,207
147230,0.6209033401682973,207
147413,0.0,207
147436,0.3779524611309171,207
147480,0.7984310714527965,207
147704,0.7885542185977101,207
147729,0.5602810205891728,207
147751,0.7213578885421157,207
148123,0.8192042866721749,207
148192,0.9099908964708447,207
148324,0.8817475149407983,207
148434,0.8513107476755977,207
148571,0.9218457667157054,112
148674,0.7238970464095473,207
148717,0.9137429250404239,207
148778,0.8898270362988114,207
148780,0.7187371049076319,207
148824,0.4733688058331609,207
148888,0.6675794254988432,207
149034,0.0,207
149380,0.30445291195064783,207
149435,0.843874984420836,207
149446,0.8139604376628995,207
149481,0.8234480815008283,207
149640,0.6815650966018438,158
149644,0.6951149692758918,193
149695,0.42567663360387087,207
149771,0.8890296844765544,207
149801,0.0,173
149894,0.5974858766421676,207
149976,0.628666109405458,207
150017,0.8975575119256973,207
150117,0.7299100561067462,207
150284,0.0,204
150291,0.0,207
150314,0.8813479589298368,207
150482,0.8835264807567,207
150493,0.4023469379171729,207
150575,0.6672198930755258,207
150606,0.6892408709973097,207
150640,0.7778807682916522,207
150830,0.630948687903583,207
150931,0.5487158754840493,207
150946,0.7793984143063426,207
150981,0.8526061102747917,205
151032,0.9013324277475476,207
151362,0.9493459621444345,75
151378,0.7298171287402511,207
151435,0.29453735798597336,207
151518,0.7185909105464816,207
151562,0.9014899795874953,207
151572,0.0,207
151597,0.5723018245771527,207
151831,0.7844705553725362,206
152041,0.6045640166848898,207
152183,0.8043955219909549,207
152275,0.7184533076360822,207
152443,0.47838143538683653,207
152613,0.0,207
152614,0.6924905395135283,207
152761,0.862076967023313,207
152782,0.9004160668700933,207
152856,0.7013966841623187,207
152876,0.0,172
152926,0.8293598098680377,207
152927,0.7097016321495175,207
153120,0.0,207
153352,0.6950573762878776,207
153427,0.6504778144881129,207
153448,0.7517741294577718,207
153533,0.6221925234422088,207
153539,0.6693527474999428,207
153745,0.8868445223197341,207
153777,0.8204979635775089,207
153790,0.7985992264002562,207
153956,0.8801973192021251,207
153995,0.8144149649888277,160
154032,0.8650390757247806,207
154081,0.5882773036137223,207
154091,0.9087220765650272,207
154096,0.6813905155286193,207
154112,0.714696436189115,207
154174,0.9101612539961934,207
154177,0.8227324532344937,207
154188,0.765357012860477,207
154208,0.8003415958955884,207
154218,0.6852908385917544,207
154259,0.9124061511829495,207
154329,0.5927222641184926,207
154403,0.6736618792638183,207
154540,0.7687830505892634,207
154696,0.7368332240730524,163
154697,0.0,207
154705,0.8180880593135953,207
154775,0.8230385556817055,202
154823,0.0,207
154914,0.7679088367149234,207
154937,0.7621028320863843,207
155048,0.4385924246162176,207
155055,0.5474260309711099,207
155179,0.9010979114100337,207
155218,0.774838044308126,207
155232,0.8347241627052426,203
155245,0.8387203142046928,207
155262,0.8447281224653125,207
155331,0.825634584762156,207
155364,2.2956566512584686,4
155435,0.5771223874762654,207
155570,0.6211209762841463,207
155708,0.7667291769757867,207
155779,0.4774013254791498,206
155841,0.7001235568895936,207
155932,0.886334958486259,207
155936,0.8649922953918576,126
156007,0.9169176826253533,207
156021,0.8774633100256324,207
156094,0.591733236797154,207
156337,0.32471385318785906,207
156376,0.5284589855000377,207
156381,0.6495685456320643,207
156398,0.7962852763012052,207
156531,0.8158453274518251,207
156604,0.8971693878993392,207
156616,0.6134759727865458,207
156625,0.7560850027948618,207
156640,0.8020364958792925,207
156736,0.7960142334923148,207
156983,0.5421101814135909,207
157048,0.7272792514413595,207
157211,0.9281737497076392,204
157242,0.7096023857593536,207
157333,0.6553368410095572,207
157381,0.8949310658499599,50
157427,0.8053939370438457,207
157459,0.9636419871822,207
157489,0.6556717352941632,207
157526,0.805902318097651,207
157587,0.49960019532591105,207
157617,0.6282658129930496,89
157618,0.9020967083051801,207
157682,0.7221113191917539,207
157766,0.7660391042008996,207
157794,0.9108554571866989,192
157864,0.31064314767718315,207
157938,0.6277968315407634,207
158027,0.8485888689756393,207
158068,0.8522570552304387,207
158173,0.7970208721235394,196
158388,0.5384561745449901,207
158407,0.5625569773837924,207
158484,0.4920678911730647,207
158544,0.256459335796535,207
158558,0.6723112007603049,207
158648,0.7638977421447635,207
158697,0.8484294591471553,132
158905,0.5523544503375888,186
159004,0.9284955495968461,207
159024,0.0,207
159041,0.7587941130623221,207
159079,0.8497163979336619,207
159092,0.8772634109482169,207
159206,0.7028224458917975,207
159245,0.8978688484057784,207
159334,0.8823135076090693,207
159367,0.6637808168306947,207
159705,0.8185374224558473,207
159728,0.6971741514280438,189
159730,0.6268016155809164,207
159731,0.8003290416672826,207
159758,0.8500702539458871,201
159780,0.7571195112541318,207
159797,0.9113511303439736,207
159816,0.8634929312393069,207
159823,0.6395166600123048,207
159872,0.7054808968678117,198
159884,0.817599999718368,207
159928,0.16056639607995749,207
159962,0.8302038395777345,207
160056,0.0,207
160063,0.8845986099913716,207
160091,0.9195148525759578,207
160110,0.8687670575454831,207
160348,0.8106093714013696,207
160548,0.7085972325876355,207
160728,0.8618233678862453,207
160735,0.8146234275773168,207
160764,0.45363639015704393,207
160813,0.8909081853926182,207
161275,0.8788394788280129,207
161363,0.8124933391809464,207
161443,0.8686481276527047,207
161563,0.7507305080071092,207
161673,0.7375353807583451,207
161708,0.533706252463162,207
161799,0.7875165762379766,207
161827,0.8819884201511741,207
161869,0.5928232613950968,207
161897,0.7069187285378575,207
162145,0.7998917484655976,207
162192,0.2653246046975255,207
162243,0.45766018331050873,207
162329,0.5581751186400652,207
162468,0.7521139876917005,207
162666,0.0,207
162693,0.7509473105892539,206
162831,0.35932636354118586,207
162885,0.6400641985237598,139
162915,0.7878624880686402,207
163004,0.0,207
163024,0.7706916658207774,207
163092,0.5785791389644146,207
163175,0.6813862314447761,207
163187,0.8334151888266206,207
163201,0.6954833352938294,207
163279,0.5070388317108154,207
163331,0.83794882055372,207
163343,0.6393776694312692,207
163452,0.7340459944680333,207
163505,0.7689889008179307,207
163593,0.8975342335179448,207
163626,0.8935436373576522,206
163763,0.6629052804782987,207
163818,0.7557510491460562,91
163861,0.7788768084719777,207
163942,0.5270428443327546,207
164069,0.5333549529314041,207
164127,0.8211301872506738,207
164217,0.9028710285201669,207
164315,0.8059482695534825,207
164364,0.7917526317760348,207
164417,0.6514438707381487,207
164503,0.8914377773180604,207
164694,0.8908634958788753,207
164914,0.6005759490653872,207
165018,0.8933950727805495,192
165051,0.6084692338481545,207
165122,0.8982807910069823,207
165145,0.8457621186971664,207
165209,0.6985365832224488,207
165238,0.5024607805535197,207
165259,0.853189779445529,207
165329,0.599398328922689,166
165341,0.5548438616096973,207
165344,0.9017161140218377,207
165366,0.626043719239533,207
165529,0.5077472096309066,207
165598,0.7995303394272923,207
165609,0.662229242734611,207
165621,0.9086010931059718,207
165633,0.8891480276361108,207
165667,0.8593042800202966,207
165716,0.8061086712405086,204
165755,0.748880235478282,105
166049,0.9670592611655593,207
166196,0.6808699108660221,207
166401,0.8585223462432623,207
166466,0.7352966582402587,207
166477,0.9212368912994862,207
166676,0.8916029194369912,207
166713,0.7789017958566546,207
166771,0.7981291087344289,201
166858,0.8542177127674222,207
166868,0.6441055005416274,207
166981,0.8618720574304461,207
167018,0.9264994459226727,207
167137,0.0,87
167173,0.8463745890185237,207
167340,0.5617490550503135,207
167437,0.8051342889666557,207
167479,0.8415791997686028,167
167484,0.8163602277636528,207
167488,0.8801902551203966,207
167659,0.5408406490460038,176
167689,0.8101419731974602,163
167779,0.8867246983572841,207
167785,0.8882634760811925,207
167871,0.9151151264086366,207
167988,0.8460181811824441,207
168166,0.46804335433989763,207
168242,0.5871487082913518,207
168310,0.656362478621304,207
168461,0.7928295852616429,207
168474,0.8219217741861939,207
168489,0.0,207
168667,0.8722970308735967,207
168697,0.7862497074529529,207
168825,0.843222658149898,207
168869,0.8108134148642421,207
168906,0.9085742803290486,207
168958,0.17393619753420353,207
168995,0.7577721541747451,207
169005,0.9300102246925235,207
169055,0.6242187274619937,207
169086,0.10031530167907476,200
169254,0.0,207
169255,0.9474397962912917,207
169301,0.7723929407075047,207
169309,0.8520383713766932,197
169378,0.6655426556244493,207
169389,0.7349211862310767,207
169439,0.0,207
169445,0.8048571413382888,207
169556,0.8944779960438609,207
169559,0.7767367968335748,207
169714,0.7878467300906777,207
169764,0.8244329877197742,207
170041,0.9056390915066004,207
170098,0.8162210356401853,0
170136,0.582098881714046,207
170251,0.0,99
170287,0.4752409132197499,207
170305,0.5055169155821204,207
170385,0.9254506509751081,207
170536,0.9388774307444692,207
170645,0.9067340055480599,155
170699,0.7490160269662738,207
170877,0.919764288701117,207
170954,0.5544611858204007,207
171003,0.9370669955387712,207
171103,0.6432523718103766,207
171323,0.6847725156694651,199
171333,0.5520723480731249,191
171431,0.8211263874545693,207
171610,0.0,143
171754,0.8888652781024575,207
171774,0.7681340305134654,207
171823,0.6846239743754268,207
171918,0.8330158656463027,207
171945,0.0,199
171951,0.665638823993504,207
172025,0.8466107444837689,207
172082,0.5595848942175508,207
172179,0.5788874300196767,207
172182,0.6163956737145782,207
172187,0.7705837348476052,207
172195,0.5554992938414216,201
172242,0.581885352730751,188
172245,0.6889868108555675,207
172249,0.6050734547898173,206
172275,0.7263019029051065,190
172335,0.940833087079227,207
172431,0.7577671157196164,207
172511,0.6997011788189411,207
172586,0.8119020843878388,207
172674,0.8936472656205297,207
172759,0.935414838604629,207
172942,0.691441623494029,207
173046,0.47370397951453924,207
173073,0.7375152735039592,207
173109,0.7445641746744514,120
173113,0.7919330149888992,207
173204,0.6520667159929872,207
173228,0.8385646576061845,207
173292,0.7517319777980447,207
173382,0.7240295317023993,207
173408,0.8613292872905731,207
173414,0.8307849196717143,207
173441,0.7841000193729997,207
173465,0.6346409348770976,207
173541,0.7405918883159757,207
173555,0.8688561944290996,207
173571,0.8177264081314206,207
173643,0.6355873821303248,207
173674,0.8369302516803145,207
173705,0.5490600084885955,207
173814,0.8146658400073647,207
173829,0.7669992791488767,207
173830,0.8643983816727996,207
173886,0.814610798843205,207
174100,0.8405771059915423,176
174108,0.8555090660229325,189
174109,0.4655118053779006,207
174139,0.7848298782482743,207
174154,0.8271189080551267,200
174208,0.5344626726582646,207
174241,0.8046709606423974,207
174290,0.8607204863801599,207
174504,0.885862740688026,207
174510,0.7835761224851012,207
174644,0.49971474800258875,207
174647,0.9321444435045123,207
174762,0.8765072422102094,207
174928,0.0,207
174985,0.87289456743747,197
175012,0.8115597581490874,207
175044,0.5667087016627192,197
175047,0.4782179417088628,207
175165,0.7737362757325172,207
175286,0.46172781847417355,207
175439,0.8511273888871074,207
175493,0.7240301091223955,207
175663,0.8326132828369737,207
175672,0.6559105031192303,207
175687,0.613637431524694,207
175790,0.6641486240550876,171
175867,0.7511358708143234,189
175887,0.7081021321937442,207
175984,0.9576396597549319,207
176014,0.7268695859238505,185
176266,0.6786352256312966,207
176335,0.8523661037907004,207
176448,0.7493785116821527,207
176454,0.5612005945295095,72
176474,0.8332279277965426,207
176522,0.7131436746567488,195
176532,0.5311742937192321,206
176578,0.42426043655723333,202
176628,0.755102401599288,207
176804,0.5586775625124574,207
176805,0.8822339121252298,207
176848,0.0,207
176999,0.8470462914556265,110
177013,0.8031572075560689,128
177034,0.7791282748803496,190
177099,0.712424092926085,207
177234,0.8446716284379363,207
177276,0.5823113303631544,207
177345,0.5455498909577727,207
177383,0.6828513881191611,207
177469,0.8714363304898143,112
177483,0.8540267636999488,207
177570,0.876838811673224,207
177637,0.6112952949479222,207
177814,0.8839428797364235,207
177842,0.8484267303720117,204
178034,0.8218685770407319,207
178112,0.7566401222720742,207
178174,0.0,207
178253,0.6625986285507679,207
178299,0.7499107765033841,206
178503,0.734707242809236,207
178517,0.0,207
178522,0.7773774117231369,207
178562,0.7569767301902175,207
178583,0.8969370322301984,207
178606,0.6649429863318801,207
178607,0.5292347213253379,207
178630,0.926901581697166,207
178655,0.6033355323597789,207
178666,0.8024488715454936,207
178686,0.6935552833601832,180
178787,0.5336885992437601,207
178844,0.8545672567561269,207
178921,0.8079475210979581,207
179009,0.873213573358953,207
179092,0.48754284158349037,203
179124,0.8422600850462914,196
179224,0.5881636636331677,207
179284,0.49571364652365446,180
179542,0.8606392750516534,207
179621,0.730376853607595,207
179800,0.6730498606339097,207
179819,0.5918806651607156,207
179826,0.7302346033975482,207
179882,0.586551115848124,207
180042,0.7266519544646144,207
180078,0.8613603748381138,207
180301,0.7540463702753186,207
180349,0.8537055226042867,176
180365,0.7060566870495677,207
180466,0.8877579076215625,207
180480,0.9192901151254773,207
180775,0.4651464195922017,207
180801,0.8250013692304492,207
180898,0.7984746852889657,207
181060,0.6232344219461083,192
181071,0.6737508857622743,207
181131,0.9687890065833926,207
181281,0.8044128911569715,207
181298,0.7186987111344934,207
181543,0.3506141062825918,207
181635,0.43467603623867035,207
181636,0.6746575096622109,207
181646,0.4576937761157751,207
181686,0.8020489616319537,207
181719,0.6876417528837919,207
181731,0.591265787370503,207
181877,0.6266215024515986,207
181940,0.874502588994801,207
182012,0.0,207
182035,0.9070567553862929,207
182061,0.7558079389855266,207
182100,0.7268255017697811,207
182263,0.8291886607185006,207
182568,0.6084454758092761,207
182583,0.7959759095683694,207
182603,0.7664877828210592,207
182838,0.7575681759044528,207
182989,0.7819229597225785,207
183023,0.7181141013279557,207
183155,0.7337836921215057,207
183273,0.9071022784337401,207
183436,0.8788865758106112,207
183455,0.953975236043334,207
183481,0.9131160145625472,207
183562,0.9214167715981603,38
183623,0.6455796398222446,206
183677,0.9183174045756459,169
183766,0.7197675574570894,207
183915,0.8562914142385125,207
184104,0.5631040874868631,207
184112,0.6304476363584399,147
184174,0.9751369385048747,207
184228,0.6885919580236077,207
184247,0.5942765343934298,207
184251,0.5743958195671439,207
184284,0.10522233787924051,207
184321,0.771695519797504,207
184386,0.8738726424053311,207
184517,0.7412092108279467,207
184553,0.30700347386300564,183
184598,0.8747451705858111,207
184669,0.8942629722878337,207
184791,0.5481162434443831,205
184800,0.7581667928025126,207
184868,0.4900896782055497,207
184929,0.897247320972383,45
185154,0.7935410598292947,207
185232,0.874975579790771,207
185441,0.7181202480569482,207
185456,0.41286345571279526,207
185496,0.6440430041402578,207
185668,0.7335050124675035,207
185913,0.5277215177193284,207
186056,0.0,207
186059,0.8386237593367696,207
186080,0.16458527650684118,207
186366,0.7253023283556104,198
186457,0.7233992917463183,207
186631,0.0,207
186640,0.8160823443904519,207
186653,0.3944721072912216,207
186742,0.8435934083536267,207
186772,0.0,106
186773,0.880008707754314,207
186941,0.7528471481055021,207
186947,0.6723212776705623,198
186987,0.2175564505159855,58
186998,0.6937385583296418,207
187008,0.8635136717930436,207
187018,0.8247392764315009,207
187111,0.8615227369591594,207
187253,0.325927366502583,168
187306,0.6481526838615537,183
187463,0.896688005886972,207
187664,0.5663312366232276,126
187673,0.8860036777332425,178
187683,0.8912472473457456,207
187834,0.4088778095319867,207
187919,0.8955209935083985,113
187989,0.8903592405840755,207
188077,0.6234117923304439,207
188147,0.4892186541110277,207
188174,0.7843941543251276,207
188228,0.16203580889850855,199
188398,0.7950389431789517,207
188524,0.9047944517806172,207
188544,0.8593552140519023,207
188554,0.7539506908506155,207
188566,0.6516753882169724,207
188594,0.8708280092105269,207
188690,0.7774739759042859,191
188750,0.9243416367098689,207
188753,0.7977571478113532,207
188876,0.7237720442935824,207
188897,0.8940437855198979,207
188990,0.9311547456309199,207
189060,0.8437698567286134,181
189243,0.856292606331408,207
189312,0.8327586716040969,207
189369,0.9373318636789918,207
189370,0.5362944165244699,207
189485,0.817572083324194,207
189519,0.6722305295988917,207
189563,0.9149580681696534,207
189679,0.7767397211864591,207
189681,0.7700520707294345,207
189729,0.8901036204770207,207
189739,0.6100174970924854,207
189818,0.5189832486212254,207
190116,0.5714790336787701,207
190296,0.55618557613343,207
190433,0.7421152992174029,197
190465,0.7890666136518121,207
190620,0.9162303945049644,207
190676,0.8690470224246383,205
190688,0.7357763219624758,207
190800,0.5873660882934928,207
190864,0.7444054493680596,207
190885,0.7688663434237242,207
190933,0.8954562479630113,207
191006,0.0,207
191122,0.7846379978582263,207
191132,0.8245427580550313,207
191171,0.7348223915323615,207
191217,0.7566958526149392,207
191232,0.7618378754705191,207
191262,0.651037972420454,207
191455,0.8028253214433789,207
191509,0.8133828034624457,207
191519,0.6036436231806874,62
191649,0.5621823156252503,207
191681,0.6157359713688493,207
191758,0.8631194941699505,207
191831,0.5902386410161853,207
191833,0.8145805960521102,207
191844,0.47891573514789343,184
192032,0.710481395944953,207
192074,0.8804558729752898,207
192158,0.7217938685789704,206
192386,0.688277599401772,207
192457,0.7184681249782443,207
192514,0.8017264166846871,207
192532,0.6662503024563193,207
192603,0.6440177792683244,207
192675,0.7271459652110934,207
192702,0.4927806183695793,207
192732,0.7439609197899699,130
192829,0.028315894305706024,207
192858,0.45930810272693634,207
192926,0.8859369670972228,202
193039,0.7658501015976071,207
193149,0.8162210356401853,0
193519,0.8053243486210704,207
193620,0.6673659617081285,207
193646,0.854238304309547,180
193680,0.8634925214573741,207
193747,0.7124196924269199,207
193872,0.8712871884927154,207
193933,0.7641147775575519,146
193975,0.5875934055075049,207
194059,0.8369819680228829,207
194187,0.0,161
194229,0.924905389547348,206
194329,0.9320936584845185,207
194399,0.9022819111123681,170
194411,0.844330764375627,207
194692,0.8629646571353078,207
194728,0.8145439950749278,207
194791,0.5361645016819239,207
194801,0.5202300241217017,207
194880,0.8509292034432292,207
194916,0.8477439684793353,207
195072,0.6545458314940333,207
195261,0.5723336199298501,207
195303,0.8726009959354997,207
195402,0.9256281843408942,207
195403,0.6664668116718531,207
195509,0.5877556605264544,207
195516,0.7166147464886308,207
195584,0.8991449372842908,207
195649,0.7758294278755784,207
195677,0.8089757012203336,207
195701,0.8916133968159556,207
195775,0.5536711635068059,207
195864,0.8745456906035542,207
195950,0.9533149795606732,207
195970,0.840132450684905,207
196023,0.8331850869581103,207
196044,0.37117316387593746,207
196127,0.7981338864192367,207
196207,0.8083070302382112,207
196294,0.453179101459682,207
196526,0.5331975733861327,207
196556,0.688061430118978,57
196590,0.8660896867513657,207
196616,0.7294183084741235,207
196681,0.8231955440714955,207
196857,0.7057806057855487,207
196879,0.5638009263202548,207
197263,0.7537530362606049,78
197350,0.2674781810492277,207
197364,0.0,207
197439,0.8065193379297853,207
197511,0.9006974054500461,207
197835,0.9022129746153951,207
197918,0.12627812568098307,207
197921,0.9565377561375499,204
198017,0.798899163492024,207
198127,0.7272205175831914,207
198165,0.6303543131798506,207
198375,0.8143641194328666,207
198425,0.8690125169232488,207
198506,0.7894378621131182,207
198684,0.36762754898518324,207
198794,0.8281583851203322,193
199039,0.8352497266605496,207
199073,0.8346383413299918,207
199075,0.8555771084502339,207
199078,0.7056127721443772,207
199152,0.7557508861646056,207
199250,0.8850563829764724,207
199387,0.788795524276793,207
199444,0.7035458227619529,207
199570,0.7665068516507745,207
199576,0.8060376485809684,207
199601,0.724125518463552,169
199701,0.8438059920445085,207
199802,0.5604010308161378,184
199882,0.9056945005431771,207
200170,0.7730074413120747,207
200210,0.7950322469696403,207
200217,0.9125751862302423,207
200219,0.5270514823496342,207
200316,0.0,183
200502,0.5898224748671055,79
200546,0.5182237550616264,164
200590,0.8906582044437528,207
200599,0.7240287633612752,207
200715,0.8581263059750199,207
200752,0.7197298668324947,207
200807,0.8059482695534825,207
200897,0.8499943418428302,207
200969,0.8935118792578578,207
200974,0.747803533449769,202
201567,0.7841997034847736,207
201608,0.7047947635874152,207
201667,0.32137603498995304,207
201797,0.8162210356401853,0
201918,0.8446695236489177,207
202011,0.0,207
202125,0.8709320379421115,207
202163,0.8924220083281398,207
202287,0.8216214692220092,207
202369,0.7785490667447448,207
202427,0.8642760710790753,207
202525,0.7931006932631135,207
202542,0.6379981571808457,207
202760,0.7501104334369302,207
202898,0.7608809834346175,207
203025,0.6935672136023641,196
203062,0.7765852613374591,207
203298,0.9528128849342465,61
203583,0.6426424300298095,207
203664,0.0,207
203692,0.10047559626400471,207
203720,0.45575926546007395,201
203744,0.753639810718596,188
204092,0.9501852514222264,207
204284,0.590970148332417,207
204292,0.8794954651966691,207
204322,0.8911746786907315,207
204361,0.681171421892941,207
204439,0.0,207
204493,0.944335269741714,207
204541,0.8302585827186704,207
204561,0.5978382239118218,207
204719,0.6889803288504481,207
204789,0.9225632203742862,207
204859,0.0,188
204867,0.7703492464497685,207
204894,0.8871378051117063,207
204966,0.8113304106518626,189
205121,0.5547854863107204,207
205140,0.5157217429950833,207
205319,0.6839068466797471,207
205377,0.7750388653948903,207
205398,0.8324210671707988,207
205435,0.44618639163672924,207
205445,0.8231134666129947,207
205491,0.6205663410946727,47
205573,0.5725836101919413,207
205577,0.6044023903086782,207
205620,0.6355684483423829,207
205662,0.8342199446633458,188
205787,0.8018251461908221,207
205971,0.4866755986586213,207
206010,0.938406209461391,207
206024,0.7239976013079286,207
206098,0.8915850706398487,202
206142,0.3646400896832347,207
206160,0.8090365491807461,207
206303,0.857056831009686,207
206318,0.8362110843881965,207
206320,0.8381267497316003,207
206378,0.8335243025794625,207
206388,0.5088520841673017,207
206391,0.869912663474679,207
206662,0.9618190722540021,207
206666,0.7185656810179353,207
206810,0.5532813118770719,147
206935,0.0,207
206992,0.5437841592356563,207
207046,0.7485897280275822,207
207075,0.8952998789027333,207
207176,0.3397614788264036,207
207190,0.5128113459795713,207
207408,0.801088041625917,207
207410,0.860686763189733,207
207503,0.4788182629272342,207
207534,0.8850250346586108,207
207718,0.6227288814261556,207
207771,0.2807656954973936,146
207841,0.5563976755365729,207
207847,0.5264447862282395,207
207946,0.8268580073490739,205
208070,0.6809190846979618,154
208084,0.7691673887893558,207
208293,0.8450250374153256,207
208352,0.783666973002255,206
208371,0.8573862491175532,207
208630,0.7646067719906569,207
208777,0.7946008956059813,207
208840,0.0,207
209028,0.9175472473725677,207
209039,0.0,207
209047,0.8631307119503617,207
209142,0.8760437415912747,199
209222,0.6099147303029895,207
209242,0.9496785933151841,207
209254,0.6275326199829578,207
209379,0.3798778122290969,207
209386,0.7864960795268416,207
209513,0.6498015113174915,207
209539,0.22983585484325886,207
209574,0.6337025156244636,207
209714,0.7101576821878552,207
209753,0.7827723724767566,207
209791,0.8860391331836581,207
209877,0.5246591428294778,207
209920,0.8956681983545423,207
209936,0.8612038427963853,207
210053,0.8520121872425079,207
210095,0.5547471018508077,207
210263,0.8930713823065162,207
210287,0.7375923963263631,186
210681,0.8116460358723998,207
210757,0.8435131190344691,207
210811,0.8604557858780026,207
210984,0.9574347967281938,207
211200,0.8029049634933472,207
211212,0.8741522068157792,207
211296,0.6736775720492005,207
211332,0.545539353042841,207
211430,0.9089089883491397,207
211452,0.7563513750210404,207
211528,0.5409703776240349,206
211685,0.8861946361139417,207
211781,0.5782177438959479,207
211795,0.6512590916827321,207
212181,0.5658778455108404,207
212190,0.6942286062985659,207
212321,0.9080686839297414,207
212605,0.8300863532349467,207
212749,0.8464813372120261,207
212791,0.5746886087581515,207
212807,0.818812302313745,207
212832,0.5728360638022423,207
212888,0.7086928794160485,207
212958,0.8189219748601317,207
212990,0.8039102656766772,207
213022,0.8570211613550782,207
213060,0.7504620170220733,206
213074,0.5227366229519248,207
213110,0.5102165741845965,204
213148,0.8499274449422956,207
213153,0.8120518736541271,207
213164,0.8921485720202327,141
213325,0.6972193997353315,207
213385,0.7239673100411892,207
213399,0.9072867315262556,207
213429,0.6997607322409749,205
213511,0.871910504065454,207
213538,0.8263604762032628,206
213582,0.7084544422104955,198
213693,0.7613561162725091,207
213748,0.4666903428733349,207
213798,0.8461961383000016,207
213805,0.4080155724659562,207
213878,0.83520392421633,207
213896,0.9170906944200397,207
214011,0.5715846829116344,207
214379,0.75238564517349,207
214380,0.6505575310438871,197
214479,0.7215672126039863,207
214552,0.871013761498034,207
214853,0.1436972664669156,185
214915,0.7562963245436549,207
214919,0.5924754543229938,207
214951,0.5649563996121287,202
214989,0.0,205
214996,0.660562845878303,206
215010,0.6841436913236976,207
215023,0.7536508562043309,207
215151,0.7127096178010106,207
215276,0.866607972420752,200
215402,0.76410255394876,207
215490,0.8511997340247035,207
215596,0.3866707580164075,66
215890,0.856890301220119,207
215901,0.8856204198673368,207
215920,0.887243882752955,207
215930,0.690517914481461,207
215975,0.7723268074914813,207
215996,0.6431455304846168,207
216073,0.8174948347732425,207
216082,0.7188924960792065,198
216122,0.8769090054556727,207
216180,0.8255124883726239,207
216187,0.811199713498354,203
216204,0.8399720443412662,201
216275,0.6024773372337222,207
216349,0.8564725564792752,120
216424,0.9105820255354047,207
216476,0.7908424409106374,207
216570,0.8440992841497064,207
216611,0.49452018458396196,207
216976,0.8218341460451484,206
217109,0.698001915588975,207
217364,0.8054440282285213,207
217407,0.7566987304016948,207
217408,0.0,148
217471,0.9225558629259467,207
217504,0.0,207
217540,0.8164687687531114,207
217548,0.8376465132459998,207
217569,0.7554457103833556,207
217647,0.8295540977269411,207
217800,0.8008999237790704,207
218136,0.8980195177718997,207
218148,0.647029341198504,207
218175,0.5907521629706025,207
218193,0.946091921068728,27
218202,0.840866663493216,207
218409,0.7108136359602213,207
218415,0.8011629432439804,207
218463,0.6323960423469543,207
218472,0.8980762725695968,207
218559,0.8770125778391957,207
218727,0.7045484846457839,207
218777,0.0,165
218797,0.5182845378294587,110
218816,0.8493055123835802,207
218880,0.8336344314739108,207
218910,0.8723734365776181,207
218945,0.87645732332021,207
218962,0.8474912168458104,207
219132,0.9043950727209449,207
219185,0.8201368572190404,121
219187,0.8319221762940288,207
219195,0.5700272042304277,207
219198,0.9286982612684369,207
219234,0.5567497527226806,207
219257,0.8280170848593116,207
219410,0.8423620788380504,207
219449,0.6156216422095895,207
219458,0.7130070822313428,207
219643,0.7421148335561156,207
219667,0.5358686530962586,207
219806,0.8332704799249768,207
219824,0.8202679315581918,207
219835,0.9180358098819852,185
219884,0.9110022848471999,207
219906,0.8413038728758693,207
219999,0.4762270860373974,207
220002,0.8262051455676556,207
220264,0.6891151564195752,207
220270,0.8599745715036988,207
220609,0.0,207
220653,0.6185539625585079,207
220669,0.8336817054077983,207
220725,0.9214106015861034,85
220848,0.7734976941719651,207
221182,0.8168278401717544,207
221268,0.7345311949029565,207
221524,0.8883881056681275,207
221583,0.4869778035208583,207
221840,0.8655097661539912,207
221897,0.7972838496789336,207
222201,0.8825792139396071,207
222465,0.8993397699669003,207
222493,0.9092463506385684,207
222607,0.8840447617694736,207
222720,0.8436799561604857,205
222726,0.7130869897082448,207
222750,0.7572871306911111,178
222788,0.6941506220027804,207
222789,0.8367114467546344,206
222838,0.682510631158948,207
222946,0.8025652589276433,207
223037,0.20698579493910074,207
223089,0.8926875377073884,207
223266,0.0,207
223316,0.6309196120128036,207
223370,0.7937243627384305,207
223424,0.7321256538853049,185
223467,0.7797909853979945,207
