user_id,ll_personalized_poisson,ll_global_scaled_hawkes,ll_user_scale_hawkes,test_purchases
753051,-18.559546208068966,-17.487981279985906,-18.163064311392517,4.0
753059,-1.7850568292146498,-1.5784468941312333,-0.9999637757071382,0.0
753091,-1.177625112814377,-1.233528191303203,-1.029877471958809,0.0
753183,-2.6962044038150594,-2.5734499574982235,-2.251686181174206,0.0
753228,-40.41282518038373,-40.37359046154036,-40.80471213205423,12.0
753233,-90.64359755817539,-88.61705575897459,-87.68910291370867,44.0
753271,-2.6962044038150594,-2.2629456300651154,-1.3948499448424692,0.0
753448,-11.561874011856444,-11.917444324185638,-11.674368043223149,3.0
753571,-47.3927877156439,-47.594666225515134,-47.83056728768421,21.0
753622,-1.2054698242894017,-1.230717648097827,-0.24678781968333915,0.0
753726,-8.619887529504995,-8.78566703630628,-8.817912011457611,2.0
753785,-5.097161000615768,-5.1545996645694965,-5.144941525164454,1.0
753813,-1.5293038251062245,-3.502928159967814,-2.5887526681780155,0.0
753919,-27.799210383170006,-27.228191266526018,-27.369376474815642,8.0
753947,-9.816591689827373,-10.235940504485885,-10.51252457432579,2.0
754013,-17.02282244897197,-17.02601614217527,-17.245641379854053,4.0
754139,-85.2571956499399,-72.04866605557726,-73.80926937921484,18.0
754163,-57.15922384472422,-55.204956317643834,-55.251373330116806,27.0
754181,-4.978567907312878,-5.180758011948719,-5.196080656875652,1.0
754210,-4.915857433456087,-4.781265441333901,-4.78278573857323,1.0
754264,-28.223865862586326,-27.35941795538762,-27.30293158423759,8.0
754455,-23.216564138875704,-22.12714408371952,-22.04714892362674,6.0
754565,-12.304677140248197,-12.395091435380266,-12.490121606527827,3.0
754570,-9.65800808599081,-9.346321290659214,-9.164920645035195,2.0
754599,-60.517841987793354,-61.17309090795803,-60.77466337995193,40.0
754676,-12.96011499172672,-12.940238951977399,-12.86862350052841,3.0
754763,-23.584828073616183,-23.96878577448462,-23.745761608409893,6.0
754780,-52.167258653307925,-51.06112472071622,-51.06698382222585,21.0
754815,-26.674499381177043,-20.702290940671645,-21.90877617742144,5.0
754977,-21.065567391153944,-19.771383771086693,-20.223931651517283,5.0
755105,-34.97204925510609,-35.1108361596469,-35.1820986712365,13.0
755130,-9.42870589071028,-9.47920459030686,-9.194915429572028,2.0
755147,-11.531151224370571,-10.537770817589985,-10.455283890854087,3.0
755186,-1.7346870026220562,-1.591362099496874,-0.9927585704556936,0.0
755188,-14.474696308379599,-14.222377187234965,-14.260461909945153,4.0
755261,-45.19720637446402,-45.76797455938802,-45.8728856234384,18.0
755298,-1.7850568292146498,-1.5737288830286686,-1.5450907200504957,0.0
755622,-12.201065868092247,-12.241421297879352,-12.256259330449364,3.0
755651,-9.971698530150316,-10.02614367342596,-10.196536170128306,2.0
755714,-19.876782313104428,-19.877619048382588,-19.91109493670509,6.0
755783,-25.841216022795358,-25.4416307106203,-25.894621879644358,6.0
756026,-2.9999202620151957,-2.583669958523386,-2.6290557140286515,0.0
756336,-6.037078844016559,-5.08445544948623,-5.574590406192368,0.0
756490,-14.461820664915804,-14.577972806037318,-14.549593825086285,4.0
756506,-9.452893527274007,-8.622648823644864,-8.94255934350815,2.0
756517,-19.53765642203855,-20.178861479391994,-20.145581994911993,6.0
756662,-5.7191464847894915,-5.553568960133387,-5.516583740309365,1.0
756720,-6.644510560416832,-5.672794971857577,-2.0714922781195924,0.0
756748,-5.03343449066246,-5.246675434817928,-5.513290741840738,1.0
756776,-18.25983577723959,-17.826741643628047,-18.04834251456863,5.0
756853,-5.81534202740989,-5.7381747443340245,-5.425941828260712,1.0
756927,-33.52160208906557,-33.838368985088735,-33.487276174021595,12.0
757135,-121.87739535840707,-119.37780067512908,-118.82771975319491,85.0
757296,-18.308927114338143,-18.442668637397084,-18.423344826760314,5.0
757432,-22.964780799895987,-22.035600367687344,-21.96974782920596,7.0
757484,-14.427483634955372,-14.402221340265504,-14.392881619417878,4.0
757548,-1.177625112814377,-0.9792886752801446,-0.7301780614963167,0.0
757555,-3.607351978415468,-3.3787556546449995,-2.5420365364691464,0.0
757581,-21.66968743690293,-22.696247827479585,-23.846497981371474,5.0
757614,-1.1833595781272106,-1.0157678057467658,-0.884932945023319,0.0
757619,-5.455539105971746,-5.505121805889439,-5.393863345534874,1.0
757715,-5.014592075292253,-5.288722561547162,-5.490578891503743,1.0
757795,-8.598658571478907,-8.990359938210512,-9.088361729468144,2.0
757900,-13.582248467586687,-14.191747410784599,-14.612155541542265,3.0
758135,-0.266477538213968,-0.5785161050627554,-0.3610115328469034,0.0
758146,-46.268386277194594,-45.731229223090104,-45.47871979059116,18.0
758150,-6.473034613954074,-6.224114089176539,-6.072383820362274,1.0
758241,-5.066234533978312,-4.268984898528656,-4.2321298076962615,1.0
758270,-2.6962044038150594,-2.218485729063875,-2.1876993511535887,0.0
758374,-8.800035176634573,-8.972489449842897,-8.933935038655523,2.0
758474,-24.169002699275882,-23.356326346132835,-23.288208407150012,8.0
758543,-16.91665610724866,-16.596506126710548,-60.93441601791912,3.0
758552,-3.911067836615605,-3.500484957857579,-3.5452596820182873,0.0
758623,-19.698661792533844,-18.569414704124426,-18.673200276878138,5.0
758651,-2.3924885456149223,-2.126280112221114,-2.152484520555221,0.0
758714,-8.77525438421507,-8.81774695109826,-8.801721362374165,2.0
758720,-9.375413877556337,-9.82916374256157,-10.882672027131969,2.0
758799,-5.000463482489423,-4.896816550241192,-4.903274680014061,1.0
758860,-149.66952390797775,-144.559476152015,-145.40759528132025,107.0
758918,-80.00141462166052,-70.87172422436765,-69.90639374610066,24.0
758926,-1.177625112814377,-0.9842984739973915,-0.023096084820150423,0.0
758944,-16.49563584896997,-16.115262884283066,-24.73370228543845,3.0
758952,-6.043997020797004,-6.013400017107584,-5.929754231380229,1.0
759009,-24.508520283759157,-24.592227869445303,-24.604681459082084,8.0
759018,-26.665301007358117,-24.71230931788658,-25.144925655494223,8.0
759223,-5.413531713287581,-4.992467845347165,-5.053568184777735,1.0
759394,-23.79254267202235,-21.881070838601307,-21.857355402909665,5.0
759486,-5.060903575021874,-4.90484927209535,-4.90484927209535,1.0
759564,-21.543104896192748,-21.550259184486617,-21.713989279527777,7.0
759575,-5.316648691193554,-5.257240896755762,-5.269167903851742,1.0
759668,-27.774374350486493,-27.937502968002963,-27.78611107248344,9.0
759798,-4.939622887688026,-5.075218996555222,-5.137634015969153,1.0
759814,-5.511398902993255,-5.492019565137655,-5.243284239617437,1.0
759897,-12.069997857868234,-11.979388609906334,-12.081667721002425,3.0
759899,-9.346028260102518,-9.488655718608914,-9.406748628844316,2.0
760020,-36.7157452453063,-38.00469605459233,-37.93833497008074,10.0
760265,-17.50733500068114,-16.81526838527679,-17.223242974417968,4.0
760332,-6.472323513660971,-6.083402579678792,-5.906815237977147,1.0
760523,-111.2661676492069,-107.05077137100447,-107.07064098825424,33.0
760535,-35.275000760807174,-33.98692882590657,-37.23266186340406,8.0
760886,-24.025422508996872,-23.809367060809336,-24.02257735570195,8.0
760899,-8.718514953022416,-8.199084449325053,-8.157888137765488,2.0
760908,-23.8994435740124,-24.86643041709332,-26.1971734818223,6.0
761030,-14.367252376413203,-13.292953977834664,-13.354336305747607,2.0
761095,-1.177625112814377,-1.1280662177345278,-0.6208739504279666,0.0
761097,-21.14854990713469,-18.47898100645369,-18.16235965823339,2.0
761182,-19.16444511473331,-18.96148318415074,-19.074276272429813,6.0
761185,-15.786642612570933,-15.754749757014187,-15.762990780075711,4.0
761195,-18.819179688914023,-18.729908574449716,-18.721750222921536,6.0
761253,-21.70553763508346,-20.692279529241944,-20.692339473767753,6.0
761313,-200.93412171683724,-200.9635015610591,-202.7869777263144,242.0
761324,-11.74888070893748,-11.270119675137732,-11.302858939720819,3.0
761340,-19.464779691727074,-19.090648248934478,-19.723456233574748,5.0
761646,-23.67431561352381,-23.943145756982176,-24.48492163702023,6.0
761653,-31.438566362134537,-30.413936066067745,-30.477836640030805,8.0
761987,-1.177625112814377,-1.1701626174457491,-1.0814983818613493,0.0
761992,-16.582782728883185,-15.321902040767654,-15.421820822195238,3.0
762033,-18.508907647012755,-17.209664640214374,-17.209664640214374,5.0
762042,-9.34267076546267,-9.38409245211692,-9.429523028279531,2.0
762044,-15.642884215461082,-15.989041656824789,-16.12382302347624,4.0
762058,-37.56083224978427,-36.60719740696289,-37.22319288488001,11.0
762158,-0.266477538213968,-1.536526600665711,-1.3190220284498588,0.0
762177,-64.7854029753244,-62.53453794122569,-62.29482806828628,22.0
762269,-12.637201872349033,-13.31355371780877,-13.184019231388785,3.0
762544,-15.877906430957232,-15.884723029441426,-16.51177626256752,4.0
762593,-10.00222655760253,-9.87266575453946,-9.912674041600296,2.0
762652,-11.96460603981774,-11.905863586396762,-12.00141991319251,3.0
762654,-4.9020235075852385,-4.690524726022858,-4.6878141080645115,1.0
762685,-15.756731427944905,-16.08478151259388,-16.202692901411798,4.0
763297,-19.841860163237968,-20.031708618309032,-20.28724070931205,6.0
763336,-19.4595063183527,-19.12907771334154,-19.22048089288174,5.0
763352,-23.89440950677928,-23.526425661965888,-23.74703769092543,6.0
763518,-1.7850568292146498,-1.6284760334076336,-1.5861975717105776,0.0
763578,-5.12593126941615,-4.332082818391825,-4.543622799638426,0.0
763682,-5.4296471276162865,-4.57896686464971,-3.4569783720811866,0.0
763701,-20.451237512047584,-19.626931339313675,-19.827252652772607,6.0
763799,-18.458505910536083,-19.179295461037245,-19.092910675277647,5.0
763818,-11.529044715921207,-11.220661796849205,-11.256273176023242,3.0
763844,-13.465606301765465,-13.434106606766694,-13.722719594884953,3.0
763975,-5.1522177767888815,-4.664627742780805,-4.677789788425084,1.0
763989,-39.05700524335893,-35.76435896278507,-36.456573051556084,9.0
764053,-34.626461999589544,-34.2311135204225,-34.21051295069977,13.0
764127,-5.427323931355463,-5.399181477799024,-5.493052066235402,1.0
764154,-13.929986789673102,-13.999871152448483,-19.797963648602494,3.0
764298,-21.634959973826287,-21.188071868780114,-21.18813096163856,7.0
764620,-13.89861079170182,-14.09738578582097,-13.90145947910451,3.0
764624,-25.53892259821391,-24.81218838574763,-25.579948633050936,7.0
764645,-36.53956733557423,-31.588452300067946,-31.25906391558331,13.0
764679,-8.632217870425091,-8.76006777973362,-8.827615225516706,2.0
764731,-22.118102776739473,-22.464269646936597,-25.16729721431388,6.0
765019,-4.934465209047199,-4.674264422436412,-4.6640164776124875,1.0
765098,-0.5701933964141045,-0.6282581597601096,-0.3860018625128838,0.0
765229,-21.781100691228293,-21.946008967642275,-21.938277939943628,7.0
765239,-16.729345401880874,-16.867247546602197,-16.92810001625851,5.0
765252,-33.66481053147249,-35.528392201863774,-36.32299397944442,7.0
765284,-10.841744177262845,-9.824945442213581,-10.803164558673037,2.0
765394,-5.0391425226118605,-5.387742972092227,-5.624679554397759,1.0
765607,-1.4813409710145136,-1.2773056210553049,-1.181955617543172,0.0
765617,-9.532644422466444,-9.60427655487463,-9.437072329568544,2.0
765643,-13.655374495518755,-13.97564669228706,-14.797964657411098,3.0
765668,-9.103825315631651,-9.098020357134612,-9.379967026692789,2.0
765674,-49.727252048600185,-49.18903663875946,-48.5870758339075,22.0
765716,-11.994237984188509,-12.76372229472927,-12.602368581186443,3.0
765759,-2.9999202620151957,-3.5449813715222187,-3.3826207247620315,0.0
765887,-16.83406068651574,-16.64021474854595,-16.562492427865692,5.0
765950,-3.607351978415468,-3.303115758196741,-3.360810619167036,0.0
766049,-4.518499553015877,-4.254789818166372,-3.9446803661577134,0.0
766100,-5.36880038031874,-5.3066727085255465,-5.29887017586527,1.0
766131,-11.64826043120047,-11.4123757126332,-11.431248186523964,3.0
766230,-30.051805834006903,-29.19486181789396,-29.15693274098378,7.0
766251,-28.736196725142467,-19.20338307417093,-19.45800718098749,6.0
766523,-9.354199598179164,-9.538619185532387,-9.513169856647954,2.0
766561,-4.921793703258771,-5.141347449733853,-5.457145602634692,1.0
766685,-4.2147836948157416,-3.915444079946283,-3.847624411968293,0.0
766689,-13.163898007011447,-12.936369171063214,-13.249123911322375,3.0
766694,-0.8739092546142408,-0.7135500190141532,-0.6081088447623125,0.0
766725,-23.195397784150153,-22.464528425425346,-23.144634071928,7.0
766750,-14.625918895761009,-15.392571304081246,-15.70861045988382,3.0
766916,-8.255762939646667,-7.499394445796861,-8.065211808298058,1.0
766939,-14.502874379325988,-13.095641548890434,-13.458462783031228,2.0
766988,-45.11033797508562,-43.59441879541164,-45.84700201528535,12.0
767010,-9.686279495332235,-9.440727948907767,-9.60272499896063,2.0
767041,-9.09020705007918,-7.772314787463967,-7.789931848128836,2.0
767076,-39.6649079253831,-40.352447430430594,-39.87681422403906,11.0
767201,-31.892399053551692,-32.1272631885053,-32.17974412846497,12.0
767208,-8.428757341619548,-8.481738170016708,-8.612385493240547,2.0
767243,-2.6962044038150594,-2.3197842660887744,-1.587371659277001,0.0
767288,-28.597697062415445,-28.819497552935566,-28.817706388743755,10.0
767292,-32.04973440589894,-31.77620131077214,-32.02164072251629,13.0
767387,-17.937348274046215,-18.49088276828824,-18.182224734883054,5.0
767427,-6.937288987637553,-6.953852581691315,-6.525402983507388,1.0
767732,-47.02750428557157,-45.9222799993348,-51.365762150057975,12.0
767897,-16.18371858342341,-16.692882281178605,-19.41230791686253,4.0
767940,-9.151115500708025,-8.223145319086168,-8.450861015443193,2.0
768017,-8.606163603088252,-9.092070021128029,-9.077737989737926,2.0
768136,-88.42102706394978,-74.45790421209576,-78.99007852252879,18.0
768138,-11.9672179128209,-12.165759127654344,-12.194143066328998,3.0
768190,-1.7850568292146498,-1.6763557391136454,-1.5556203277398706,0.0
768606,-17.247793130029827,-17.281415323622078,-17.32283197337264,5.0
768608,-5.058942496217999,-5.240366745273042,-5.804515024058898,1.0
768697,-6.9457041886476985,-6.562619681469186,-6.480486467041969,1.0
768779,-72.32044607454583,-72.83018103191408,-72.36481152507905,43.0
768872,-3.303636120215332,-3.1227605521779163,-3.048251156932528,0.0
769370,-15.306698210450293,-16.043866062590947,-16.192152635842678,4.0
769428,-43.13255925966397,-43.47167281188103,-43.2007233784009,19.0
769448,-27.48424788315279,-28.087604836683486,-28.136486042297264,8.0
769468,-29.877846958975617,-29.144553397777237,-29.76147671350586,10.0
769479,-22.169398094212593,-22.488111870097512,-21.67759562884464,6.0
769563,-133.7897282025246,-113.7256821883534,-114.38792481064795,52.0
769715,-1.4813409710145136,-1.9166625539683697,-0.9777731528099012,0.0
769723,-42.47091578654134,-42.854481915883504,-42.76672261360285,19.0
769743,-2.9999202620151957,-2.6362646329092714,-2.1768153667692154,0.0
769834,-5.688448169825783,-5.457832469362442,-5.310284408943836,1.0
769841,-21.254323545722034,-21.52163037125434,-21.566281663997408,7.0
769947,-15.913198295688348,-16.22648504217574,-18.534653660048782,4.0
770008,-21.708295902093433,-21.771935121896156,-21.7062716442772,7.0
770039,-44.73045844445054,-44.438206122075684,-44.3552537069372,18.0
770281,-24.41761344936606,-24.36497863533446,-24.633511322159837,7.0
770538,-9.34267076546267,-9.1153078451199,-8.991666498502083,2.0
770877,-32.828377243495396,-33.23121010539389,-33.01180900967262,12.0
770981,-20.1586497151565,-20.143221249938883,-20.27845192154453,6.0
771048,-35.08993178036928,-34.53394711262495,-34.48329171562935,8.0
771165,-108.574896961384,-92.00906483307944,-95.44298096593339,43.0
771190,-1.4813409710145136,-1.3003472876561677,-0.9164845946938498,0.0
771271,-36.74009435222074,-31.94178972979833,-33.259153455997335,10.0
771301,-11.982762192544419,-10.676546703302318,-11.412164015535195,1.0
771342,-20.054788378968443,-19.853446554450528,-19.87771374631288,6.0
771880,-14.66246541473796,-13.532202681430718,-13.745638280099904,2.0
771949,-5.115002849215627,-5.26706100316888,-5.2466597570342985,1.0
771959,-2.9999202620151957,-2.564412651902243,-1.7154321098151841,0.0
771961,-90.15163277666343,-91.63058517523822,-90.79627387287965,33.0
771994,-10.810253396349246,-10.767272430752008,-12.792578568263263,2.0
772105,-39.019209923968596,-39.437140957527696,-39.55744210796771,15.0
772152,-9.047930757844517,-8.765549116563102,-8.759915795607116,2.0
772253,-14.194759293881372,-14.237891925778044,-14.253037474962508,4.0
772397,-0.266477538213968,-0.3178120867186148,-0.10030751450276269,0.0
772443,-20.551456850127263,-21.031958837122776,-21.036218172708192,6.0
772620,-19.79070772823183,-19.90494139870668,-19.89416098171044,6.0
772738,-4.518499553015877,-3.7797457840408475,-3.9012748064521503,0.0
772750,-37.82191099493655,-36.90001274868544,-38.15216538966026,12.0
772853,-4.8691273830198805,-5.0676918610430315,-5.6730979778553845,1.0
773019,-3.1086710575697656,-2.549217758373112,-2.3085756939375615,0.0
773073,-27.367254211309298,-26.920407049295424,-26.537268165575362,9.0
773075,-0.8739092546142408,-1.5673052612444016,-0.8540021443876237,0.0
773289,-7.411985706166946,-6.902644211008643,-6.628618767637918,1.0
773344,-44.979042717456124,-43.20551917568363,-43.124713657607295,19.0
773425,-8.931733806200237,-8.031184466951421,-8.307741403451177,1.0
773439,-44.30778332867059,-38.875358548945236,-42.20100541462757,14.0
773440,-9.119112711020719,-8.048240028477778,-8.348469869019265,1.0
773570,-4.518499553015877,-3.805369838004681,-3.6817133816933882,0.0
773850,-40.794492926237325,-37.45500557212804,-38.11962257588988,10.0
773901,-5.141671823912692,-5.172323367004734,-5.1681618488696515,1.0
773920,-5.059830501190934,-5.561765173113066,-5.5370887758182645,1.0
773933,-6.481518849729413,-6.142309716080991,-5.594233522669315,1.0
773948,-2.3924885456149223,-2.174513542282448,-1.931792703752458,0.0
774068,-0.2908427329710495,-0.2903404347039084,-0.052948478005133505,0.0
774249,-35.00787277751827,-30.22354702264282,-30.58825990258731,8.0
774268,-1.4813409710145136,-1.2912620571011566,-1.2695838225888996,0.0
774307,-59.0327736392175,-58.32354966685114,-69.3732852431916,17.0
774373,-14.168983568576415,-14.466641066752251,-14.624944220728525,4.0
774386,-9.780387842673766,-8.933044593380417,-10.074938728920511,2.0
774543,-35.426102388181626,-35.20871283514799,-34.84366171947458,11.0
774710,-99.36076359369649,-80.58258854553574,-88.40444295423178,29.0
774711,-47.1012259807202,-41.99071247405776,-42.22320369108297,12.0
774844,-8.753470075015963,-8.640044537605064,-8.964150265288774,2.0
774858,-14.937246876273885,-15.165732798824306,-15.482682506325391,4.0
775002,-28.586365975362934,-28.1343115535662,-28.41119255649185,9.0
775083,-11.699899390629433,-12.0765633877788,-11.930985302937524,3.0
775446,-2.157677970679982,-1.8071206756056686,-1.7237899077925853,0.0
775505,-3.607351978415468,-3.0116740151926638,-2.9380055866820904,0.0
775572,-16.686685001029364,-16.951690114551763,-16.835012367466508,5.0
775637,-9.555171906594165,-9.077750051340589,-9.043928247023084,2.0
775896,-22.910618146194217,-22.69846714881309,-22.83878291205411,6.0
775906,-5.0335886549182085,-5.083506182997792,-5.583221052441941,1.0
776146,-31.61665150211388,-32.02098984653116,-32.838923458688214,8.0
776210,-8.814531987262862,-8.886428800016574,-8.740365207239746,2.0
776232,-14.204002459458133,-14.261531459843795,-14.232778043328114,4.0
776289,-1.4813409710145136,-1.5185544993322382,-1.4755218909458894,0.0
776308,-21.862223339961837,-20.506531478252494,-20.86389746493066,5.0
776376,-21.32326078206462,-20.567418994594906,-20.813331238347654,6.0
776401,-0.8739092546142408,-0.8051472986486811,-0.30827022781550956,0.0
776422,-0.8739092546142408,-0.7548029087797055,-0.4008151341068176,0.0
776470,-41.04667208182636,-41.26765905987573,-41.504448610019374,15.0
776476,-2.088772687414786,-1.7808914971993701,-1.4632543646704188,0.0
776589,-31.841161796318552,-32.51880731113513,-32.106881010261816,9.0
776592,-5.490636588471568,-5.502903486883804,-5.543235909747208,1.0
776830,-8.94628522375645,-8.94198081258194,-8.946389638873086,2.0
776923,-12.391821772216959,-12.539398262716182,-12.596694475099593,3.0
776961,-4.991167307448308,-4.506573393654242,-4.475197138384416,1.0
776979,-9.739441535877294,-9.389555012947705,-10.591950427493813,2.0
777003,-24.689794010423796,-24.57696741512178,-24.582298215395816,8.0
777124,-33.385245229408575,-32.6402616859151,-32.27927687137027,10.0
777185,-6.739188925691768,-5.53630212538736,-5.770923220777195,0.0
777311,-11.624638696627583,-10.803313080038318,-10.791305824672841,2.0
777352,-18.931353176014625,-19.45498145990097,-23.760765219508066,4.0
777460,-8.543757532916128,-7.878751315678469,-7.708455739043182,2.0
777492,-9.546190841484506,-10.104397293760513,-10.68874645613717,2.0
777659,-8.752789269790842,-8.75459226526399,-8.79342183474698,2.0
777725,-5.079055806650786,-5.224054451222945,-5.143493427200856,1.0
777743,-6.48806102770534,-6.539669133873209,-6.461007667220718,2.0
777865,-5.0244584784860375,-5.161043755776948,-5.146722087486329,1.0
777922,-7.10095328078419,-6.5618165070554175,-6.604173120694023,1.0
777961,-17.70338117734038,-17.833368101397475,-18.889238711932602,5.0
778186,-4.518499553015877,-4.73763841589144,-3.773570202313788,0.0
778286,-30.087569072620937,-28.591630118618635,-28.987700262655636,9.0
778319,-5.633591786638525,-5.572255134824948,-5.5784668220490214,1.0
778386,-56.06060125213566,-55.29496498530642,-55.68958768855044,19.0
778389,-17.714832575306616,-17.424721661547924,-17.253725568579455,5.0
778406,-41.29767880717575,-40.92235799366527,-40.75146220660599,16.0
778645,-26.115593333615703,-26.431260038266167,-26.20108180034458,8.0
778662,-88.14781746834068,-86.75142062359926,-87.17607308849655,44.0
778721,-1.7850568292146498,-1.462953316190677,-1.078115834066739,0.0
778806,-59.646785516229144,-50.12301121040429,-51.59829297530166,12.0
779008,-34.98761791698777,-33.68903249521078,-34.051967083967014,8.0
779147,-1.4813409710145136,-1.4348548896970783,-0.24981672114320205,0.0
779213,-38.26220190046461,-37.991363148255175,-37.82034752064035,15.0
779304,-34.26646394633162,-35.15660062109301,-35.06287394223874,11.0
779463,-42.27878603358344,-42.38683360104564,-42.484421489517814,15.0
779755,-17.780754278534364,-18.57688933521123,-84.92072058866601,3.0
779826,-11.58924619024104,-11.518037055065623,-11.524283236074098,3.0
779863,-8.457719112437223,-8.564659561166826,-8.569878143360805,2.0
779877,-8.579040396235834,-8.768009503471344,-8.769246997300328,2.0
780222,-47.12099283863926,-44.13167784012066,-44.36852890978566,16.0
780740,-8.792486316375642,-9.286062433702133,-9.114457114879846,2.0
780823,-18.924353623422203,-19.320138867117258,-20.251322776194208,5.0
780861,-8.748384412664745,-8.743353524124492,-8.677575835088684,2.0
780873,-32.04096107936612,-32.07293484222322,-31.81449485792793,11.0
781022,-22.993848374995984,-23.206587219602085,-23.13089902537175,8.0
781115,-45.56679813567119,-45.691502227986746,-45.559668281770996,18.0
781120,-20.675053717709265,-20.10003086403194,-20.509204674918134,5.0
781204,-1.4813409710145136,-1.2347725154024394,-1.0470557946676167,0.0
781253,-53.58206891980172,-54.653245113439475,-54.56642318291983,22.0
781362,-14.541122873620377,-11.911749498146422,-9.255710422308313,0.0
781380,-4.518499553015877,-3.887499541320178,-3.6104200570504177,0.0
781471,-0.8739092546142408,-0.9550871740845593,-0.8403148730984963,0.0
781593,-19.707422312579443,-20.206997395967026,-20.14134729628461,6.0
781624,-13.21163634899151,-12.956125218997661,-12.658018683502265,3.0
781673,-24.386255378859328,-24.752983256155428,-24.702800730082384,6.0
781692,-25.05736546731011,-25.462320347843853,-25.511597063081282,8.0
781755,-50.49463533898411,-51.591466646565344,-51.29698475418833,20.0
781791,-3.198877602326956,-2.840219882213506,-2.633237627505967,0.0
781983,-12.225654808438845,-12.337569125506935,-12.294380223169709,3.0
781995,-8.80934209047008,-8.734425924313765,-8.70764232795185,2.0
782133,-30.752475594024762,-27.663258431913,-29.4940595388993,8.0
782177,-22.603468972288137,-18.445699725615263,-26.42254294811912,4.0
782184,-19.783960317388125,-20.068880645238554,-20.06792051761257,6.0
782373,-23.20229376712075,-23.29871427417338,-23.09959958921792,7.0
782425,-6.937288987637553,-6.588148595317139,-6.377098242191471,1.0
782426,-2.088772687414786,-1.741564538390951,-1.9348741781046919,0.0
782563,-2.3924885456149223,-2.4426753978171303,-1.5037185358281018,0.0
782568,-22.51482589441429,-22.51327380434476,-22.518122504758242,7.0
782588,-42.63634597852962,-43.0123769149173,-43.104237497787764,16.0
782599,-22.07989736575198,-21.304307872511888,-21.719128645613797,6.0
782730,-17.93476822961086,-18.664567611904943,-19.220263885151454,5.0
782839,-9.373509137424573,-9.388519311749134,-9.385328431913562,2.0
782876,-23.422026168997906,-23.46285924438304,-23.44797557092552,8.0
783108,-12.140320626997111,-11.836514007881185,-12.289579144317548,3.0
783123,-34.76280426862154,-35.88571595766978,-35.86788739708714,11.0
783191,-44.949444452204396,-45.411732513695966,-45.3706026693108,19.0
783206,-2.6335205518103884,-2.3569205406702567,-0.20738566849186915,0.0
783390,-24.125969404129922,-23.70862101959359,-24.280709040036296,6.0
783451,-29.67067063831547,-29.138602835323216,-29.832616021007603,9.0
783863,-11.899060073407345,-11.435502153704299,-11.061522353081354,2.0
783892,-12.26879520025879,-12.69993404031359,-13.056862970646527,3.0
784027,-47.862352557907876,-48.05666073443076,-48.08525570920134,22.0
784040,-11.513332761069432,-11.717563050571673,-11.71808410922872,3.0
784238,-15.073547116887822,-16.151652119394008,-17.08227784979082,3.0
784408,-10.317416789247241,-9.803581563164196,-9.606569904618125,2.0
784774,-15.271806877482614,-15.267848834138466,-16.55690414216974,4.0
784877,-4.980125260226596,-5.278575003123498,-5.40121650124426,1.0
785310,-1.177625112814377,-1.0171334547960096,-0.9033072012519934,0.0
785403,-38.38869697545407,-38.51719535906278,-38.55093596088908,14.0
785439,-115.32922887439395,-91.45734728086346,-96.79206214181397,20.0
785492,-11.464173863183603,-12.043372432045633,-12.074310351225199,3.0
785562,-8.560346286271228,-8.876495592860639,-8.92076771681871,2.0
785565,-24.46305042211835,-24.589506575188825,-24.840553276907283,8.0
785590,-18.45530587914328,-18.196719079374507,-17.860185252829893,5.0
785653,-12.617500744548153,-12.50787195414395,-12.533786266091123,3.0
785671,-1.7850568292146498,-1.534688034298042,-1.12735051047842,0.0
785744,-3.344609056961034,-2.7674236982391043,-2.9296418878770045,0.0
785799,-11.637950740364843,-11.493492997245562,-11.514375209441141,3.0
786023,-15.268218624173965,-15.004302469597953,-15.146319860396588,4.0
786043,-9.162909951552882,-9.58231122074828,-9.558173642914394,2.0
786081,-4.2147836948157416,-4.338249713239817,-3.6394898642204416,0.0
786313,-6.878287020409722,-6.462155205022816,-6.433848936590962,1.0
786512,-4.2147836948157416,-3.4883808981245945,-3.841507218248118,0.0
786534,-22.920816229930587,-22.669115604125658,-22.8914677586288,7.0
786547,-18.093807980298546,-18.245724650705863,-18.22344410068821,5.0
786659,-2.3924885456149223,-2.184217646463273,-1.5559476463178674,0.0
786701,-14.4365525733039,-14.322094824254158,-14.59338213965531,4.0
786726,-8.60901008611819,-9.228206466148515,-17.60422195431976,2.0
786774,-18.139260524720534,-16.062277978383587,-16.22350566561998,4.0
787028,-18.25410962024803,-17.816063380805566,-18.16943157961676,4.0
787053,-11.048762293210816,-11.019789668006673,-10.857981990335276,2.0
787112,-25.3389454072442,-25.41574587264621,-25.417032279913908,8.0
787186,-12.415111866219423,-10.207516176424354,-11.019060917213418,0.0
787246,-8.046458764994366,-7.303250657943045,-7.837528828962429,1.0
787251,-5.009026975469546,-5.259823265895386,-6.4383677135151025,1.0
787271,-2.6962044038150594,-2.2782222626072444,-1.848534911151399,0.0
787279,-25.560999951069917,-25.889222202708904,-25.878284046610087,9.0
787330,-28.55197080785192,-26.751344152106103,-27.82106535600496,8.0
787442,-16.43836997551976,-16.560222526650563,-16.52087729651216,5.0
787468,-6.061906407351035,-5.8911634540658016,-5.805684237946834,1.0
787603,-9.612497671449091,-9.81979633186186,-10.186016726348772,2.0
787651,-23.587624032610133,-23.41317430527345,-23.49147749062298,7.0
