user_id,ll_pooled,test_purchases,ll_experimental_1_hawkes
46100,-2.3962487273318787,0.0,-1.5882005279181892
46174,-2.481486204626151,0.0,-1.3638376971445714
46179,-8.080044820847762,2.0,-8.047632350994865
46331,-2.199927366723173,0.0,-2.7926533825118423
46446,-8.806002767021937,2.0,-9.236587240559963
46449,-83.29017390618105,34.0,-78.82675030159133
46622,-13.243299991013346,3.0,-13.999431693709576
46672,-9.497996882163312,2.0,-9.28023674788188
46765,-19.623258888952662,6.0,-23.98011108619482
46810,-2.1884803914022135,0.0,-0.5364038379011068
46926,-12.027630318415476,3.0,-11.695885411902228
46931,-27.044299736195995,10.0,-28.668236341868884
47008,-2.208082079193924,0.0,-0.7832335177909753
47043,-2.96817357159004,0.0,-2.4008640401106316
47083,-11.675360923374994,2.0,-9.369550704471232
47281,-19.742491654187155,6.0,-18.887055097174823
47408,-5.764405697338769,1.0,-5.065497693984271
47451,-80.05597925025718,27.0,-76.05645847938445
47490,-18.05590279915744,5.0,-18.074408670158384
47543,-5.625275717232074,1.0,-5.771785453041703
47642,-9.233662073797417,2.0,-8.667741640761914
47689,-17.234999615682394,5.0,-21.406036742103772
47699,-9.107975221342205,2.0,-9.87860042808576
47790,-9.899990223923837,2.0,-9.624657017531236
47946,-557.2778433267575,359.0,-410.1914463972077
47954,-9.578871966875688,2.0,-8.755100154443333
48102,-10.444745897321,2.0,-8.759280070655125
48108,-13.209901958556827,3.0,-12.13128737434
48109,-2.0719437385985713,0.0,-1.244070463553763
48179,-6.041401100293644,1.0,-5.328436128576851
48184,-103.3758275880061,47.0,-94.97511828859032
48193,-10.348937824936057,2.0,-10.233047191533023
48320,-19.36456721074239,4.0,-21.863535125941368
48348,-15.246145156267971,4.0,-14.712153633298673
48370,-6.1116744313431255,1.0,-4.991240003010649
48379,-9.17536518018408,2.0,-8.637791674384385
48453,-2.34331047180614,0.0,-1.072858808804235
48580,-30.83965281696492,8.0,-28.927507795935593
48627,-20.479084548738257,4.0,-23.182204020202203
48769,-10.640206284279934,2.0,-10.470752226288836
48962,-5.910381095816291,1.0,-5.195908039949708
48979,-16.7446742311303,5.0,-17.980392928167603
49083,-3.489852371175532,0.0,-1.6922838633500787
49104,-29.500157893721276,9.0,-27.934044199740057
49260,-12.224502310020243,3.0,-12.035845698692423
49325,-17.40380405571693,4.0,-16.124270827391058
49329,-6.895906796204579,1.0,-7.39600442099464
49369,-15.03647873949948,4.0,-15.458465560233677
49383,-35.4807836772659,14.0,-35.49615056405993
49440,-13.08896402783855,3.0,-13.648698562554255
49443,-2.392435532095906,0.0,-2.6036964849096265
49452,-36.01824094802789,14.0,-35.626362876921185
49532,-38.00305881707237,13.0,-43.83605961234544
49574,-98.58356540034912,38.0,-84.5996415834261
49833,-3.3806659377657393,0.0,-5.176715779405827
49910,-9.46493510640608,2.0,-8.81668262622501
49927,-15.309245901186532,5.0,-16.68879073724076
49985,-6.094929855050739,1.0,-5.223404745745601
49986,-8.569156303494312,2.0,-9.053942756109365
50169,-10.44735330630773,3.0,-11.43579700777716
50205,-9.818686237603488,2.0,-9.003722393439993
50223,-3.103754625179092,0.0,-1.293176865515414
50543,-6.812384801600585,1.0,-5.376914103305368
50631,-44.93768843006371,17.0,-43.360124295507106
50638,-6.92170939574104,1.0,-7.148181432389353
50694,-17.22835612869365,4.0,-17.64587990190472
50882,-26.728719220702477,8.0,-25.267991486940595
51103,-26.59057387338591,7.0,-25.022054267144448
51116,-13.53650630258266,3.0,-12.493242260784376
51367,-2.6950186326237326,0.0,-2.4346063752195386
51443,-13.241946127960144,3.0,-13.420886488148804
51509,-18.427758205980755,5.0,-23.71223718455734
51614,-23.34734235247906,7.0,-21.762426377115656
51622,-2.9160247125207013,0.0,-2.7630157677080285
51673,-5.683866181301306,1.0,-5.6206323095996495
51995,-2.2493215322130244,0.0,-0.775556466454209
52227,-10.25497372857298,2.0,-9.357147346170636
52268,-28.32551008071916,8.0,-32.09456944206013
52417,-5.817101122099697,1.0,-5.2964011711191565
52466,-2.0088593630597016,0.0,-2.227524220692478
52481,-9.403883353713864,2.0,-8.69235763427735
52482,-18.23816167286341,6.0,-20.04982122371773
52589,-23.957188809450713,7.0,-23.809819040163394
52602,-26.098231879797577,8.0,-27.064688162665757
52639,-74.67697920944804,36.0,-72.90124657334701
52671,-24.159091270090943,7.0,-23.34962083325601
52828,-11.932720911751046,3.0,-15.316500738579236
52910,-2.156239590368584,0.0,-0.7623897224741698
53034,-22.09120922065749,8.0,-25.4643948318935
53091,-3.0883716498803855,0.0,-2.0900438208213963
53133,-4.49976482612814,0.0,-2.7032745302815337
53262,-38.04557776495206,13.0,-36.74820652567417
53307,-22.789103174946764,8.0,-23.966283053632537
53349,-18.913632814701927,5.0,-18.448141091298076
53461,-38.86897232791424,13.0,-40.68274978685066
53466,-5.751894208130078,1.0,-5.344441565846563
53523,-9.525412430798248,2.0,-8.902849950700631
53531,-29.851720825833695,10.0,-29.14547193373901
53742,-14.570881335423586,4.0,-14.376715175923346
53766,-6.398815404102001,1.0,-5.571706326042631
53861,-23.518779668651256,8.0,-24.02754405150706
53965,-2.800862649458182,0.0,-1.179135003783429
54175,-6.3252993843923635,1.0,-5.647695830241177
54281,-2.0640749058988073,0.0,-1.2443080753465732
54379,-48.83847028358817,12.0,-42.72124512565252
54431,-24.585412065947953,8.0,-26.059748172480408
54607,-6.128852977005397,1.0,-5.428179865181058
54701,-5.826100557706023,1.0,-5.136420280511257
54903,-23.18797154550068,7.0,-21.665440661074896
55175,-29.231474215859187,9.0,-27.27917051879901
55184,-14.29894340951063,4.0,-15.060426303605515
55186,-2.279497949842945,0.0,-2.807316120220207
55352,-5.881727577059374,1.0,-5.270023408498291
55590,-5.971543432377632,1.0,-4.917623178208253
55741,-14.61786774425412,4.0,-14.325649404256618
55891,-2.062828131243572,0.0,-0.7338499249546866
55938,-5.721673993173644,1.0,-5.573447066067506
55963,-42.60546908618315,14.0,-39.41163484739235
56033,-2.090762338056106,0.0,-2.0001230291199628
56048,-2.098194460471523,0.0,-1.4989233062615297
56145,-1.2089946676194567,0.0,-4.148441677797762
56264,-8.726089287590884,2.0,-8.96505014210859
56368,-58.70864033786488,13.0,-64.22730802523425
56565,-15.075477367363703,4.0,-14.794631734488098
56622,-66.57358469340659,27.0,-76.58802320904908
56837,-9.453770575120233,2.0,-8.65405487225405
56838,-8.98071667825664,2.0,-8.474665414534687
56962,-12.926940395370249,3.0,-11.811873637228937
56963,-8.15602433685642,2.0,-7.798068786566794
57082,-2.3232817285725034,0.0,-1.4693609401325474
57186,-10.42874422431446,2.0,-9.165411618277332
57228,-13.42882852446035,2.0,-9.757195171897273
57298,-12.07809837499008,3.0,-13.823289826632765
57604,-51.15782818470465,19.0,-50.53025530319014
57641,-30.7195829892542,12.0,-38.27729542612866
57644,-48.480341798540465,16.0,-41.551948842338874
57699,-6.300583964163251,1.0,-6.020530804205709
57768,-17.157862134029713,4.0,-16.535175549133804
57832,-18.3273617412076,5.0,-17.823212471773083
58040,-17.95008524149775,5.0,-16.567130354692033
58104,-20.12426303080721,6.0,-19.63580260672232
58249,-23.4543962512185,6.0,-20.723658772448974
58270,-2.340055202643756,0.0,-2.069198601032402
58293,-25.69090327096853,8.0,-27.45389024985907
58332,-40.92784564592601,15.0,-37.19075058427737
58374,-100.44823062787732,37.0,-82.4710829094322
58554,-12.915432802764489,3.0,-12.067902886170575
58576,-26.572457526894137,8.0,-25.168836640968273
58656,-9.972773271202987,2.0,-9.731731835036085
58696,-5.584317525275616,1.0,-4.747785654664208
58884,-57.80093641970734,11.0,-52.604315506727254
58949,-8.495001517953114,2.0,-8.207002058779109
59015,-53.51355943622613,25.0,-52.065278589099854
59018,-19.52462697495486,2.0,-10.460640925357312
59292,-6.301119908230017,1.0,-9.682171877587448
59410,-9.279326941008502,2.0,-9.233150121087077
59615,-2.3081720636813943,0.0,-1.0546683860905737
59625,-2.156772689704797,0.0,-1.5169501356414152
59626,-22.505552240856037,6.0,-20.615317468028337
59629,-8.00301380346164,2.0,-8.354501816271274
59651,-1.518626912904513,0.0,-2.2922281770256427
59668,-5.943782793443449,1.0,-6.558900737495918
59771,-5.816106970555022,1.0,-5.101646587215186
60182,-5.651238686527003,1.0,-5.0672605943395155
60257,-71.05222647589787,32.0,-62.484248330389065
60325,-19.19405203716214,6.0,-20.98400831594989
60375,-16.897210515423122,4.0,-16.63612833841408
60719,-41.402460431734106,15.0,-39.7593877060522
60746,-17.215280988056982,5.0,-17.069652734242574
60785,-5.814436976349867,1.0,-5.028416921300087
60787,-30.60477440254277,11.0,-29.63601445590059
60805,-14.718042831225391,3.0,-13.722530200065304
60952,-48.05189942167009,12.0,-42.843030361580034
60976,-6.084351818152427,1.0,-5.31871709414501
61181,-25.99981667638652,7.0,-22.98352115837256
61259,-5.320448996625495,1.0,-4.980701629907029
61310,-10.442098576603088,2.0,-12.081680721602236
61358,-9.8719961585018,2.0,-9.420038553216331
61473,-2.079807599519856,0.0,-0.7398211387827781
61500,-37.18487092391987,12.0,-35.18849931695716
61641,-16.85007155977468,5.0,-17.16434595160317
61682,-8.902919390632992,2.0,-8.296561377532308
61743,-12.954117053085549,3.0,-12.059824634561153
61763,-16.406647489612926,4.0,-16.286164595148946
61766,-2.2732927515798425,0.0,-7.330685884170013
61885,-5.776606042236485,1.0,-6.152374894841212
61906,-15.608547249892148,5.0,-15.491395036833508
61912,-3.1204922459926063,0.0,-2.5228041757439548
61918,-18.51883660237984,5.0,-17.640968948216845
61949,-313.75632855567807,99.0,-260.03843713088764
61980,-6.211321135333814,1.0,-5.520205114432236
62118,-2.315068525335861,0.0,-2.9651827567866276
62144,-2.6401243327330803,0.0,-2.129191119121635
62159,-52.1844745576318,18.0,-50.27545802962746
62166,-43.77161751109282,15.0,-42.19431734744887
62171,-81.23606902494829,45.0,-85.40646320984321
62477,-2.3981693600430596,0.0,-1.573256115994004
62505,-14.258445601194188,4.0,-14.93449510839674
62593,-10.864956325218833,3.0,-11.589187268982895
62625,-3.0653024273223664,0.0,-1.5240305429275
63004,-19.006420733594545,6.0,-22.4116475715245
63073,-2.0759794167666468,0.0,-0.4898195663729489
63101,-50.23789357333987,20.0,-46.89599672115942
63143,-12.66743727426063,3.0,-12.219456701433009
63169,-2.2668079032851716,0.0,-2.9393805533264543
63182,-9.383055509138254,2.0,-8.410181539999824
63223,-9.333907681542524,2.0,-8.457825908576647
63442,-30.1069567325212,12.0,-30.833587832256352
63509,-9.840976142376586,2.0,-8.54188956091198
63510,-8.570429093568926,2.0,-8.464299036432843
63659,-18.61749800386148,5.0,-17.437073956705156
63910,-4.500633646686423,0.0,-7.7330567713936285
63946,-31.41065537812824,11.0,-34.237765396484946
63968,-10.066733877719289,2.0,-9.746058120230792
64007,-12.2378318476482,3.0,-15.766376957394115
64015,-21.951627184075495,6.0,-20.52903290752586
64401,-17.072315743723582,5.0,-17.041281409292736
64432,-18.6932772831393,6.0,-18.934859070548093
64501,-66.25431749544161,25.0,-77.77998083278051
64597,-17.75314077868944,5.0,-18.201880551218103
64603,-7.136546054255214,2.0,-8.13758060674132
64604,-8.05183277734644,2.0,-8.136181764470797
64896,-6.047910567336954,1.0,-6.177581322358973
64986,-12.989786751470067,2.0,-9.357941342950545
65017,-5.809355965291443,1.0,-5.134437679534062
65072,-2.2383891525217603,0.0,-2.138483318008014
65161,-12.715474941017751,3.0,-12.51175383577704
65186,-49.94401251793831,21.0,-47.84491462769915
65222,-8.386694832204821,2.0,-8.706709633989522
65400,-159.02561286084182,63.0,-198.23632635778532
65423,-9.272967298603616,2.0,-8.998335724002336
65529,-6.361584116092493,1.0,-5.764449644791313
65612,-2.3084763184858694,0.0,-0.3570714855099135
65671,-17.508034793656876,5.0,-18.53937054681959
65744,-12.446326868251624,3.0,-13.362805111821167
65795,-5.202310317361571,1.0,-4.8355459136269685
66030,-15.584939658772534,4.0,-15.516215395174108
66414,-21.3452247729089,5.0,-19.071537247446795
66461,-2.318970052132508,0.0,-4.828388864506844
66469,-15.896912655667512,4.0,-15.61905836867372
66556,-2.2111072123448543,0.0,-1.5361900162678026
66557,-48.2031688929132,19.0,-47.28118019191866
66721,-32.370547010278706,13.0,-34.037122426344844
66749,-17.959284804293635,4.0,-16.744551634366786
66773,-18.200730954348657,4.0,-17.83924824612804
66842,-15.84218175259548,4.0,-18.546351661151096
66935,-4.560240769749912,0.0,-1.248119291864265
66983,-8.8310706639179,2.0,-13.994574791430594
67077,-10.08307794184183,2.0,-8.95195221797579
67101,-13.82241376491316,4.0,-14.19654715245037
67117,-10.001491063255138,2.0,-9.408449860697592
67277,-86.19984192685001,38.0,-72.96539974160284
67298,-16.208558258728345,4.0,-15.386946930811945
67546,-2.8500326662201876,0.0,-2.2425245867571477
67588,-3.2490723870936944,0.0,-4.320002417692266
67614,-1.7750045919824082,0.0,-0.6194618779225924
67785,-18.854144767438488,7.0,-20.262267718076224
67922,-29.704306639093208,10.0,-28.201149266499964
68051,-13.81071363836525,3.0,-13.06376130842162
68110,-2.608259208686363,0.0,-3.9098628219564615
68241,-10.1225305509409,2.0,-11.159203446615113
68328,-33.17135788854761,11.0,-30.57559814023224
68502,-6.502785885438336,1.0,-5.1190932996544225
68514,-2.4957350873475357,0.0,-1.614970847226225
68553,-2.320056842489528,0.0,-0.3114895360182539
68715,-9.851375403444411,2.0,-8.723996923715656
68826,-14.733412695792303,4.0,-14.48159926478426
68857,-6.2414987668200546,1.0,-5.428333015343909
68896,-18.179171453433653,5.0,-17.1156337835602
68965,-5.572773085733169,1.0,-5.7678956498898675
69166,-6.1611814220105305,1.0,-7.375434772822747
69182,-10.150126866454348,2.0,-9.595656234188327
69279,-81.7477490242776,15.0,-70.07851389973612
69353,-10.007085212412992,2.0,-9.43953563129017
69462,-14.636845165090175,3.0,-12.487413839456485
69560,-23.691467865490036,7.0,-26.05649716526521
69587,-5.782507896600597,1.0,-4.784608766204377
69662,-17.556068617445014,4.0,-17.489542321688393
69685,-2.7010215806204916,0.0,-2.9576732756090593
69726,-48.42079542285676,13.0,-41.38285539290752
69750,-12.415820989444317,4.0,-15.732364381646212
69878,-54.7918759445705,15.0,-49.31896465804672
69885,-21.03565745872704,5.0,-24.02711262282327
69989,-20.53134989067396,6.0,-20.26596684667882
70047,-6.0549516671566455,1.0,-6.744041881872771
70222,-7.290739948249629,1.0,-5.751401524519594
70225,-2.0497863568772563,0.0,-2.989234105536554
70237,-8.05980891506987,2.0,-8.271490593497012
70296,-2.248268125409747,0.0,-1.0490467366684362
70324,-27.858889520210436,7.0,-25.67922890330812
70413,-6.555753847528655,1.0,-9.235230705211563
70518,-38.37922109607141,15.0,-37.17849417447993
70523,-25.37379885304141,7.0,-29.509604453867617
70536,-2.526569707823947,0.0,-3.6498887604070873
70583,-18.275111144906063,5.0,-25.007582278862373
70668,-37.79887685359768,10.0,-36.6240756679978
70692,-19.069955031497912,6.0,-21.735411506132124
70755,-15.149746934153562,4.0,-19.493748227876903
70832,-15.949850531861143,4.0,-16.489026351055006
70840,-17.464865243702363,5.0,-17.689654606928528
70900,-8.794569001438733,3.0,-16.245519083969754
71020,-12.376768735042567,3.0,-11.845623629780128
71103,-2.2629206740109273,0.0,-1.2859700990655214
71139,-36.454056300320374,9.0,-37.95129262524314
71170,-48.69311220539974,15.0,-42.49086999134433
71172,-15.902133592579952,4.0,-16.892001623371314
71285,-45.762051288318915,19.0,-44.41405650006569
71335,-9.314594548397713,2.0,-9.02790162019135
71336,-6.505378875699043,1.0,-6.771772008588058
71517,-72.36024688624173,29.0,-68.29769066542015
71577,-25.76071425792972,8.0,-25.901568942851146
71700,-47.5082706367047,21.0,-46.33705407287475
71712,-14.860322653539733,4.0,-14.822380095058076
71823,-3.5947259316978175,0.0,-2.100943178598472
71878,-60.096177134817886,26.0,-58.59303971193522
71990,-17.322170570122744,5.0,-18.414874433556356
72139,-38.05770673154647,15.0,-48.00515565661917
72308,-12.861742367870397,3.0,-12.176855474751216
72376,-2.2913919701794914,0.0,-1.5626743946733224
72448,-2.3113273674424857,0.0,-1.5803957888165354
72646,-9.3763760708498,2.0,-8.920741058446529
72875,-33.67503242504886,10.0,-29.408411429486016
72889,-21.43001337210343,7.0,-20.890400191686144
72927,-2.13359936117115,0.0,-2.2795890161643033
72972,-44.552831624763456,16.0,-43.56899184791858
73022,-60.90558765222285,23.0,-56.322816903158035
73039,-46.78579431982213,20.0,-49.27721921863056
73068,-5.377451432754427,1.0,-4.864572579649216
73183,-11.5953533471634,3.0,-11.727188998225545
73194,-16.88752775868423,5.0,-17.072972668837984
73262,-9.676990975668176,2.0,-9.0287339875079
73264,-10.993364045980018,2.0,-10.36284404853499
73342,-23.879533094442372,7.0,-23.941159125659237
73427,-18.583540015169415,4.0,-17.23987841139543
73452,-6.233247547618104,1.0,-5.154263772276979
73536,-39.905328969144215,12.0,-34.4843558029324
73560,-24.654024490594782,8.0,-24.460417733844658
73597,-20.10989397713894,7.0,-21.944524617494523
73598,-35.021061082732786,11.0,-42.81691336719156
73630,-4.956676834356785,1.0,-4.199584356413826
73731,-6.111701326260709,1.0,-5.158633737482262
73752,-36.3623679212968,14.0,-35.379323056087756
73785,-19.184016086237943,5.0,-18.43725429105664
73842,-25.79304674535461,8.0,-24.18561384711777
73844,-13.667959941572391,3.0,-14.052809211129397
73978,-6.049011119793461,1.0,-5.634094933968085
73979,-26.76316528436492,9.0,-27.29643771326213
74076,-54.54742265938647,23.0,-50.28682441581385
74128,-2.0648211763649447,0.0,-3.2444389970598957
74287,-14.697794176406685,4.0,-15.007301879630589
74360,-12.63402150045816,3.0,-12.599043398186316
74450,-38.608487691430014,14.0,-38.66366256073751
74463,-6.431672525888885,1.0,-5.3014323070583
74472,-25.8991246204632,10.0,-31.52460468111137
74548,-35.36236581869,13.0,-37.74551216498994
74609,-7.070828482689196,1.0,-5.3617012766033
74627,-12.431777486927336,3.0,-11.972373968293518
74651,-18.557145436916063,5.0,-17.621222716852422
74734,-5.809036266561708,1.0,-5.336996337677619
74749,-9.572808349907284,2.0,-9.636004773774724
74867,-43.88569411386575,16.0,-42.50344019736742
74930,-2.4982677690705595,0.0,-1.549584753250509
74991,-14.417069835922064,4.0,-14.120716895777262
75026,-12.847597950181123,3.0,-12.006368202444788
75098,-35.96889635201829,9.0,-35.29089552841087
75117,-21.530070096834898,6.0,-21.238158227038088
75254,-18.639930386943835,5.0,-17.62967936059553
75268,-8.64184503320719,2.0,-8.09147446044298
75279,-9.360716515651555,2.0,-11.62477838780218
75284,-13.241931183052642,3.0,-12.36824312411964
75292,-9.737477290244042,2.0,-9.201477835029436
75377,-9.8622950887361,2.0,-8.452635443886681
75410,-6.282558199746868,1.0,-6.242474764217479
75512,-9.53191670983726,2.0,-9.142494436530658
