user_id,ll_joint,ll_pers,test_purchases,delta_ll
22697,-10.105267884607551,-9.874721977067855,2.0,-0.23054590753969606
23053,-6.1239040904662865,-4.034846149808562,0.0,-2.0890579406577245
23067,-5.3523511366029,-5.819708320088983,1.0,0.467357183486083
23134,-4.71829025257192,-4.518499553015877,0.0,-0.19979069955604345
23250,-8.037348820184274,-8.174543201224175,1.0,0.137194381039901
23558,-22.90574393876823,-22.878146465581814,7.0,-0.02759747318641459
23666,-5.062565654219653,-5.00590081011509,1.0,-0.05666484410456274
23704,-30.077175883891076,-29.78571747064507,10.0,-0.29145841324600497
23867,-39.80579350544379,-41.704358920806854,17.0,1.8985654153630662
23932,-8.519931527335753,-8.554771887628878,2.0,0.034840360293124206
24045,-10.030019251467127,-8.68906572637555,2.0,-1.340953525091578
24092,-37.662508040084774,-32.90185211739077,11.0,-4.760655922694006
24289,-1.4307264578587895,-1.4813409710145136,0.0,0.05061451315572407
24426,-0.7052575348859722,-1.177625112814377,0.0,0.4723675779284049
24606,-71.48369320128403,-90.5656407256333,21.0,19.081947524349275
24644,-27.4868790427842,-27.134577025170657,9.0,-0.3523020176135425
24828,-7.246778523851443,-8.46680570961765,0.0,1.2200271857662077
24912,-17.948481073348436,-17.06295656254096,4.0,-0.8855245108074747
25090,-15.72731945069412,-15.048029177641169,4.0,-0.6792902730529509
25122,-39.45815491146497,-40.14667050566923,17.0,0.6885155942042545
25194,-18.393311741570173,-17.696946703162265,4.0,-0.6963650384079081
25332,-23.282006644182218,-23.53133050854907,8.0,0.2493238643668505
25346,-4.3243898720593545,-5.065435220786979,1.0,0.7410453487276243
25404,-5.585305140836084,-5.829153032930517,1.0,0.2438478920944327
25562,-9.866200063244877,-9.931221668363511,2.0,0.06502160511863408
25637,-49.76668854269498,-49.289265900716806,22.0,-0.47742264197817263
25672,-26.51654817124774,-30.872639534500458,8.0,4.356091363252716
25724,-12.959804736654446,-13.99939979889455,3.0,1.039595062240105
25772,-39.77511885004006,-41.75603213105647,18.0,1.980913281016413
25964,-37.624040105173236,-38.81612258281329,15.0,1.1920824776400565
26063,-17.969143308627945,-21.440548418309287,4.0,3.471405109681342
26084,-7.465166887815488,-7.996343321799372,1.0,0.5311764339838838
26101,-15.61775738891092,-15.505869636174761,4.0,-0.11188775273615903
26104,-19.33145596129213,-20.53920848989662,6.0,1.207752528604491
26107,-7.405001238222649,-10.793864197338898,1.0,3.388862959116249
26211,-16.199086039048204,-16.58102736849069,5.0,0.38194132944248693
26367,-9.593043646448578,-9.760621311909375,1.0,0.16757766546079722
26522,-29.990336159650663,-35.92932069937966,10.0,5.938984539728995
26692,-5.488995198778731,-4.943277105418085,1.0,-0.5457180933606463
26704,-16.100393187667997,-15.15483569233692,4.0,-0.9455574953310766
26871,-38.69989967862856,-40.38452233209238,11.0,1.6846226534638191
26961,-32.114289976190804,-38.72286883063323,12.0,6.6085788544424275
27213,-1.8599572415864458,-1.7850568292146498,0.0,-0.07490041237179601
27256,-37.616219280970114,-38.232990702123026,12.0,0.6167714211529116
27326,-6.40632721900283,-6.907870484444855,1.0,0.5015432654420247
27377,-41.82223850361381,-42.38259702303528,16.0,0.5603585194214702
27379,-21.908190502850253,-23.995883646080575,8.0,2.0876931432303216
27597,-22.97816312896231,-22.967297388370852,8.0,-0.010865740591459172
27699,-31.777318772386273,-36.71616102647282,12.0,4.938842254086545
27749,-26.22230008770323,-26.32933338067087,9.0,0.10703329296764252
27780,-49.55729369902452,-45.320528192722875,20.0,-4.236765506301644
27859,-14.247848140680807,-17.71828274852616,2.0,3.4704346078453536
28113,-15.618169179018029,-15.223772693703994,4.0,-0.3943964853140347
28150,-11.854633729051251,-12.08029719528087,3.0,0.2256634662296193
28171,-8.20977743869861,-5.976579852559027,1.0,-2.2331975861395836
28196,-4.957832576938043,-4.948185986688612,1.0,-0.009646590249430709
28272,-19.113170385009532,-21.7172277180905,6.0,2.6040573330809664
28335,-13.887205011865731,-15.301783710490652,4.0,1.4145786986249202
28375,-2.386201807374959,-2.9172432214727197,0.0,0.5310414140977606
28432,-9.170770363550739,-8.733998597143316,2.0,-0.4367717664074231
28436,-2.6730240451567977,-3.607351978415468,0.0,0.9343279332586705
28489,-14.821936758438227,-15.316894143489584,4.0,0.49495738505135733
28523,-19.947712776478593,-21.9483096765468,5.0,2.0005969000682065
28525,-13.571875393818914,-15.322988180151642,3.0,1.7511127863327278
28572,-57.37813324319657,-58.655878291598135,25.0,1.277745048401563
28582,-9.794787395360482,-9.590306930023576,2.0,-0.20448046533690523
28653,-58.96719743170222,-61.43134129904262,22.0,2.464143867340404
28700,-20.08667300613742,-23.889534706604802,6.0,3.802861700467382
28830,-13.754697663387855,-13.33998766322955,3.0,-0.41471000015830484
28876,-23.957035993864054,-23.927962047106693,8.0,-0.029073946757360858
