event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-06-14,0.10469607643830046,0.09991624287354124,0.10878789088214723,0.008871648008605987,train
2025-06-15,0.11647525154995426,0.11140180185316698,0.12042975892893187,0.009027957075764894,train
2025-06-16,0.10428948973368571,0.10716324255547999,0.11683148925258512,0.00966824669710514,train
2025-06-17,0.10763288952129281,0.11018754192943424,0.11966872635156776,0.00948118442213353,train
2025-06-18,0.11676829268292684,0.10863048273835184,0.11808581700167436,0.009455334263322542,train
2025-06-19,0.10315040650406504,0.11029242452828812,0.11977612399896187,0.009483699470673736,train
2025-06-20,0.10932737248526722,0.09970220254149645,0.10903867189514334,0.009336469353646905,train
2025-06-21,0.09844559585492228,0.10327331687300827,0.11260711191947714,0.009333795046468876,train
2025-06-22,0.11347013409183258,0.11222711585592933,0.12139771127901373,0.009170595423084408,train
2025-06-23,0.11084019099867927,0.10669826993880671,0.11633778319348678,0.009639513254680071,train
2025-06-24,0.11201381131309028,0.11024409608625899,0.11992260113549523,0.009678505049236244,train
2025-06-25,0.11829813160032494,0.10996408307881761,0.11959635145600908,0.009632268377191455,train
2025-06-26,0.12810882143944777,0.11128318253677022,0.12101517858785056,0.009731996051080348,train
2025-06-27,0.10131979695431471,0.10485592291643879,0.11498174907110842,0.010125826154669625,train
2025-06-28,0.10822335025380711,0.10601910642251422,0.1154162024279726,0.009397096005458365,train
2025-06-29,0.11269035532994924,0.1176046487633938,0.12680364484973553,0.00919899608634173,train
2025-06-30,0.11034412749974622,0.11209995806041152,0.12169211792164626,0.009592159861234743,train
2025-07-01,0.10517766497461929,0.1147788439046538,0.12447902119372155,0.009700177289067755,train
2025-07-02,0.1109419407226959,0.11282662627358943,0.12254842888024582,0.00972180260665638,train
2025-07-03,0.1162507608034084,0.11290582329855262,0.12255480965448605,0.009648986355933429,train
2025-07-04,0.10636787669843845,0.10148243643225538,0.11116225383196039,0.009679817399704995,train
2025-07-05,0.09701946472019465,0.10433136549147307,0.11350420345511279,0.009172837963639728,train
2025-07-06,0.11112237655885633,0.11265154124450476,0.12141755410104196,0.00876601285653723,train
2025-07-07,0.11443340766267991,0.10728508410434007,0.11655523777829588,0.009270153673955816,train
2025-07-08,0.11049163710086163,0.11046643373870808,0.12003231446830553,0.009565880729597439,train
2025-07-09,0.11794508055527408,0.11029072594123623,0.11983298586090003,0.009542259919663783,train
2025-07-10,0.11804640794406727,0.11243431709180607,0.12215327857553199,0.009718961483725915,train
2025-07-11,0.11287871111561455,0.10283465295198022,0.11257094487232382,0.009736291920343618,train
2025-07-12,0.10952380952380952,0.10591492338236919,0.1153280707318106,0.0094131473494414,train
2025-07-13,0.11245061290649377,0.11789240555212568,0.12728852086945497,0.009396115317329297,train
2025-07-14,0.12678481012658227,0.1126812855820317,0.1222914285066831,0.009610142924651397,train
2025-07-15,0.1222154718509518,0.11730908243205784,0.1274147476755718,0.010105665243513952,train
2025-07-16,0.12302551640340219,0.11800923604762743,0.12805594857777308,0.010046712530145628,train
